"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verifica que el endpoint GET /users?page=2 responde con una lista de usuarios","729","Lista todos los usuarios de una pagina","Reqres API Test Suite","Sun Sep 14 02:33:46 GMT 2025","passed","Sun Sep 14 02:33:47 GMT 2025","apitests.UserRetrievalTest","Pruebas Positivas","apitests.UserRetrievalTest","listarUsuariosPaginaDos"
"Falla esperada al intentar crear un usuario sin body","212","Falla al crear un usuario sin body","Reqres API Test Suite","Sun Sep 14 02:33:49 GMT 2025","passed","Sun Sep 14 02:33:50 GMT 2025","apitests.NegativasTest","Pruebas Negativas","apitests.NegativasTest","crearUsuarioSinBody"
"Falla el registro cuando falta el password","203","registroFallidoSinPassword","Reqres API Test Suite","Sun Sep 14 02:33:49 GMT 2025","passed","Sun Sep 14 02:33:49 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","registroFallidoSinPassword"
"Actualiza los datos de un usuario existente","390","Falla al actualizar un usuario con campos inválidos","Reqres API Test Suite","Sun Sep 14 02:33:46 GMT 2025","passed","Sun Sep 14 02:33:46 GMT 2025","apitests.APITest","Pruebas Positivas","apitests.APITest","actualizarUsuario"
"Elimina un usuario existente","2425","borrarUsuario","Reqres API Test Suite","Sun Sep 14 02:33:43 GMT 2025","passed","Sun Sep 14 02:33:45 GMT 2025","apitests.APITest","Pruebas Positivas","apitests.APITest","borrarUsuario"
"Verifica que el endpoint GET /users?page=2 responda en menos de 2 segundos","120","Verifica que la respuesta sea menor a 2 segundos","Reqres API Test Suite","Sun Sep 14 02:33:50 GMT 2025","passed","Sun Sep 14 02:33:50 GMT 2025","apitests.PerformanceTest","Pruebas de Performance","apitests.PerformanceTest","respuestaRapida"
"Falla esperada al actualizar un usuario usando campos no válidos o mal nombrados","354","Falla al actualizar un usuario con campos inválidos","Reqres API Test Suite","Sun Sep 14 02:33:49 GMT 2025","failed","Sun Sep 14 02:33:49 GMT 2025","apitests.NegativasTest","Pruebas Negativas","apitests.NegativasTest","actualizarUsuarioCamposInvalidos"
"Falla el login cuando falta el password","381","loginFallidoSinPassword","Reqres API Test Suite","Sun Sep 14 02:33:48 GMT 2025","passed","Sun Sep 14 02:33:48 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","loginFallidoSinPassword"
"Repetir DELETE /users/2 debe responder con status code 404 en la segunda vez","607","DELETE /users/{id} debería ser idempotente","Reqres API Test Suite","Sun Sep 14 02:33:50 GMT 2025","failed","Sun Sep 14 02:33:51 GMT 2025","apitests.IdempotencyTest","Pruebas Idempotencia","apitests.IdempotencyTest","deleteUsuarioEsIdempotente"
"Verifica que la API devuelve los datos correctos para un usuario existente","186","Obtiene un usuario existente por ID","Reqres API Test Suite","Sun Sep 14 02:33:47 GMT 2025","passed","Sun Sep 14 02:33:47 GMT 2025","apitests.UserRetrievalTest","Pruebas Positivas","apitests.UserRetrievalTest","obtenerUsuarioExistente"
"Login exitoso con email y password válidos","357","loginExitoso","Reqres API Test Suite","Sun Sep 14 02:33:47 GMT 2025","passed","Sun Sep 14 02:33:48 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","loginExitoso"
"Crea un usuario nuevo con nombre y trabajo","561","crearUsuario","Reqres API Test Suite","Sun Sep 14 02:33:45 GMT 2025","passed","Sun Sep 14 02:33:46 GMT 2025","apitests.APITest","Pruebas Positivas","apitests.APITest","crearUsuario"
"Valida que la API responde 404 cuando el usuario no existe","333","Usuario no encontrado","Reqres API Test Suite","Sun Sep 14 02:33:50 GMT 2025","passed","Sun Sep 14 02:33:50 GMT 2025","apitests.NegativasTest","Pruebas Negativas","apitests.NegativasTest","usuarioNoEncontrado"
"Registra un usuario correctamente","213","registroExitoso","Reqres API Test Suite","Sun Sep 14 02:33:49 GMT 2025","passed","Sun Sep 14 02:33:49 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","registroExitoso"
"Registra un usuario correctamente","239","registroExitoso","Reqres API Test Suite","Sun Sep 14 02:33:48 GMT 2025","passed","Sun Sep 14 02:33:49 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","registroExitoso"
"Valida que la respuesta del endpoint GET /users/2 cumpla con el esquema JSON definido","437","Valida el schema del usuario por ID","Reqres API Test Suite","Sun Sep 14 02:33:50 GMT 2025","passed","Sun Sep 14 02:33:50 GMT 2025","apitests.SchemaValidationTest","Validacion de Esquemas","apitests.SchemaValidationTest","validarSchemaUsuarioPorId"
"Login exitoso con email y password válidos","269","loginExitoso","Reqres API Test Suite","Sun Sep 14 02:33:48 GMT 2025","passed","Sun Sep 14 02:33:48 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","loginExitoso"
"La misma petición GET /users/2 debe devolver la misma respuesta","173","GET idempotente","Reqres API Test Suite","Sun Sep 14 02:33:51 GMT 2025","passed","Sun Sep 14 02:33:51 GMT 2025","apitests.IdempotencyTest","Pruebas Idempotencia","apitests.IdempotencyTest","getUsuarioEsIdempotente"
