"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Valida que la respuesta del endpoint GET /users/2 cumpla con el esquema JSON definido","364","Valida el schema del usuario por ID","Reqres API Test Suite","Sat Oct 18 02:30:24 GMT 2025","passed","Sat Oct 18 02:30:24 GMT 2025","apitests.SchemaValidationTest","Validacion de Esquemas","apitests.SchemaValidationTest","validarSchemaUsuarioPorId"
"Crea un usuario nuevo con nombre y trabajo","526","crearUsuario","Reqres API Test Suite","Sat Oct 18 02:30:19 GMT 2025","passed","Sat Oct 18 02:30:20 GMT 2025","apitests.APITest","Pruebas Positivas","apitests.APITest","crearUsuario"
"Falla esperada al intentar crear un usuario sin body","187","Falla al crear un usuario sin body","Reqres API Test Suite","Sat Oct 18 02:30:23 GMT 2025","passed","Sat Oct 18 02:30:23 GMT 2025","apitests.NegativasTest","Pruebas Negativas","apitests.NegativasTest","crearUsuarioSinBody"
"Verifica que la API devuelve los datos correctos para un usuario existente","357","Obtiene un usuario existente por ID","Reqres API Test Suite","Sat Oct 18 02:30:21 GMT 2025","passed","Sat Oct 18 02:30:21 GMT 2025","apitests.UserRetrievalTest","Pruebas Positivas","apitests.UserRetrievalTest","obtenerUsuarioExistente"
"Login exitoso con email y password válidos","322","loginExitoso","Reqres API Test Suite","Sat Oct 18 02:30:22 GMT 2025","passed","Sat Oct 18 02:30:22 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","loginExitoso"
"Elimina un usuario existente","2404","borrarUsuario","Reqres API Test Suite","Sat Oct 18 02:30:17 GMT 2025","passed","Sat Oct 18 02:30:19 GMT 2025","apitests.APITest","Pruebas Positivas","apitests.APITest","borrarUsuario"
"Verifica que el endpoint GET /users?page=2 responde con una lista de usuarios","909","Lista todos los usuarios de una pagina","Reqres API Test Suite","Sat Oct 18 02:30:20 GMT 2025","passed","Sat Oct 18 02:30:21 GMT 2025","apitests.UserRetrievalTest","Pruebas Positivas","apitests.UserRetrievalTest","listarUsuariosPaginaDos"
"Repetir DELETE /users/2 debe responder con status code 404 en la segunda vez","362","DELETE /users/{id} debería ser idempotente","Reqres API Test Suite","Sat Oct 18 02:30:24 GMT 2025","failed","Sat Oct 18 02:30:24 GMT 2025","apitests.IdempotencyTest","Pruebas Idempotencia","apitests.IdempotencyTest","deleteUsuarioEsIdempotente"
"Registra un usuario correctamente","205","registroExitoso","Reqres API Test Suite","Sat Oct 18 02:30:22 GMT 2025","passed","Sat Oct 18 02:30:22 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","registroExitoso"
"Falla esperada al actualizar un usuario usando campos no válidos o mal nombrados","192","Falla al actualizar un usuario con campos inválidos","Reqres API Test Suite","Sat Oct 18 02:30:23 GMT 2025","failed","Sat Oct 18 02:30:23 GMT 2025","apitests.NegativasTest","Pruebas Negativas","apitests.NegativasTest","actualizarUsuarioCamposInvalidos"
"Falla el registro cuando falta el password","184","registroFallidoSinPassword","Reqres API Test Suite","Sat Oct 18 02:30:23 GMT 2025","passed","Sat Oct 18 02:30:23 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","registroFallidoSinPassword"
"Verifica que el endpoint GET /users?page=2 responda en menos de 2 segundos","79","Verifica que la respuesta sea menor a 2 segundos","Reqres API Test Suite","Sat Oct 18 02:30:23 GMT 2025","passed","Sat Oct 18 02:30:24 GMT 2025","apitests.PerformanceTest","Pruebas de Performance","apitests.PerformanceTest","respuestaRapida"
"La misma petición GET /users/2 debe devolver la misma respuesta","93","GET idempotente","Reqres API Test Suite","Sat Oct 18 02:30:24 GMT 2025","passed","Sat Oct 18 02:30:24 GMT 2025","apitests.IdempotencyTest","Pruebas Idempotencia","apitests.IdempotencyTest","getUsuarioEsIdempotente"
"Falla el login cuando falta el password","202","loginFallidoSinPassword","Reqres API Test Suite","Sat Oct 18 02:30:22 GMT 2025","passed","Sat Oct 18 02:30:22 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","loginFallidoSinPassword"
"Login exitoso con email y password válidos","347","loginExitoso","Reqres API Test Suite","Sat Oct 18 02:30:21 GMT 2025","passed","Sat Oct 18 02:30:22 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","loginExitoso"
"Valida que la API responde 404 cuando el usuario no existe","306","Usuario no encontrado","Reqres API Test Suite","Sat Oct 18 02:30:23 GMT 2025","passed","Sat Oct 18 02:30:23 GMT 2025","apitests.NegativasTest","Pruebas Negativas","apitests.NegativasTest","usuarioNoEncontrado"
"Actualiza los datos de un usuario existente","336","Falla al actualizar un usuario con campos inválidos","Reqres API Test Suite","Sat Oct 18 02:30:20 GMT 2025","passed","Sat Oct 18 02:30:20 GMT 2025","apitests.APITest","Pruebas Positivas","apitests.APITest","actualizarUsuario"
"Registra un usuario correctamente","221","registroExitoso","Reqres API Test Suite","Sat Oct 18 02:30:22 GMT 2025","passed","Sat Oct 18 02:30:23 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","registroExitoso"
