"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Login exitoso con email y password válidos","230","loginExitoso","Reqres API Test Suite","Mon Aug 11 02:47:43 GMT 2025","passed","Mon Aug 11 02:47:43 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","loginExitoso"
"La misma petición GET /users/2 debe devolver la misma respuesta","197","GET idempotente","Reqres API Test Suite","Mon Aug 11 02:47:46 GMT 2025","passed","Mon Aug 11 02:47:47 GMT 2025","apitests.IdempotencyTest","Pruebas Idempotencia","apitests.IdempotencyTest","getUsuarioEsIdempotente"
"Falla esperada al actualizar un usuario usando campos no válidos o mal nombrados","331","Falla al actualizar un usuario con campos inválidos","Reqres API Test Suite","Mon Aug 11 02:47:45 GMT 2025","failed","Mon Aug 11 02:47:45 GMT 2025","apitests.NegativasTest","Pruebas Negativas","apitests.NegativasTest","actualizarUsuarioCamposInvalidos"
"Crea un usuario nuevo con nombre y trabajo","689","crearUsuario","Reqres API Test Suite","Mon Aug 11 02:47:41 GMT 2025","passed","Mon Aug 11 02:47:41 GMT 2025","apitests.APITest","Pruebas Positivas","apitests.APITest","crearUsuario"
"Valida que la API responde 404 cuando el usuario no existe","213","Usuario no encontrado","Reqres API Test Suite","Mon Aug 11 02:47:45 GMT 2025","passed","Mon Aug 11 02:47:45 GMT 2025","apitests.NegativasTest","Pruebas Negativas","apitests.NegativasTest","usuarioNoEncontrado"
"Verifica que el endpoint GET /users?page=2 responda en menos de 2 segundos","117","Verifica que la respuesta sea menor a 2 segundos","Reqres API Test Suite","Mon Aug 11 02:47:45 GMT 2025","passed","Mon Aug 11 02:47:45 GMT 2025","apitests.PerformanceTest","Pruebas de Performance","apitests.PerformanceTest","respuestaRapida"
"Registra un usuario correctamente","336","registroExitoso","Reqres API Test Suite","Mon Aug 11 02:47:44 GMT 2025","passed","Mon Aug 11 02:47:44 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","registroExitoso"
"Falla el login cuando falta el password","249","loginFallidoSinPassword","Reqres API Test Suite","Mon Aug 11 02:47:43 GMT 2025","passed","Mon Aug 11 02:47:44 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","loginFallidoSinPassword"
"Valida que la respuesta del endpoint GET /users/2 cumpla con el esquema JSON definido","422","Valida el schema del usuario por ID","Reqres API Test Suite","Mon Aug 11 02:47:45 GMT 2025","passed","Mon Aug 11 02:47:46 GMT 2025","apitests.SchemaValidationTest","Validacion de Esquemas","apitests.SchemaValidationTest","validarSchemaUsuarioPorId"
"Falla esperada al intentar crear un usuario sin body","206","Falla al crear un usuario sin body","Reqres API Test Suite","Mon Aug 11 02:47:45 GMT 2025","failed","Mon Aug 11 02:47:45 GMT 2025","apitests.NegativasTest","Pruebas Negativas","apitests.NegativasTest","crearUsuarioSinBody"
"Verifica que el endpoint GET /users?page=2 responde con una lista de usuarios","862","Lista todos los usuarios de una pagina","Reqres API Test Suite","Mon Aug 11 02:47:42 GMT 2025","passed","Mon Aug 11 02:47:43 GMT 2025","apitests.UserRetrievalTest","Pruebas Positivas","apitests.UserRetrievalTest","listarUsuariosPaginaDos"
"Registra un usuario correctamente","378","registroExitoso","Reqres API Test Suite","Mon Aug 11 02:47:44 GMT 2025","passed","Mon Aug 11 02:47:44 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","registroExitoso"
"Verifica que la API devuelve los datos correctos para un usuario existente","133","Obtiene un usuario existente por ID","Reqres API Test Suite","Mon Aug 11 02:47:43 GMT 2025","passed","Mon Aug 11 02:47:43 GMT 2025","apitests.UserRetrievalTest","Pruebas Positivas","apitests.UserRetrievalTest","obtenerUsuarioExistente"
"Elimina un usuario existente","2493","borrarUsuario","Reqres API Test Suite","Mon Aug 11 02:47:38 GMT 2025","passed","Mon Aug 11 02:47:40 GMT 2025","apitests.APITest","Pruebas Positivas","apitests.APITest","borrarUsuario"
"Falla el registro cuando falta el password","347","registroFallidoSinPassword","Reqres API Test Suite","Mon Aug 11 02:47:44 GMT 2025","passed","Mon Aug 11 02:47:45 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","registroFallidoSinPassword"
"Repetir DELETE /users/2 debe responder con status code 404 en la segunda vez","487","DELETE /users/{id} debería ser idempotente","Reqres API Test Suite","Mon Aug 11 02:47:46 GMT 2025","failed","Mon Aug 11 02:47:46 GMT 2025","apitests.IdempotencyTest","Pruebas Idempotencia","apitests.IdempotencyTest","deleteUsuarioEsIdempotente"
"Login exitoso con email y password válidos","359","loginExitoso","Reqres API Test Suite","Mon Aug 11 02:47:43 GMT 2025","passed","Mon Aug 11 02:47:43 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","loginExitoso"
"Actualiza los datos de un usuario existente","369","Falla al actualizar un usuario con campos inválidos","Reqres API Test Suite","Mon Aug 11 02:47:41 GMT 2025","passed","Mon Aug 11 02:47:42 GMT 2025","apitests.APITest","Pruebas Positivas","apitests.APITest","actualizarUsuario"
