"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Falla el login cuando falta el password","245","loginFallidoSinPassword","Reqres API Test Suite","Sun Aug 24 02:39:08 GMT 2025","passed","Sun Aug 24 02:39:08 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","loginFallidoSinPassword"
"Repetir DELETE /users/2 debe responder con status code 404 en la segunda vez","563","DELETE /users/{id} debería ser idempotente","Reqres API Test Suite","Sun Aug 24 02:39:11 GMT 2025","failed","Sun Aug 24 02:39:11 GMT 2025","apitests.IdempotencyTest","Pruebas Idempotencia","apitests.IdempotencyTest","deleteUsuarioEsIdempotente"
"Registra un usuario correctamente","373","registroExitoso","Reqres API Test Suite","Sun Aug 24 02:39:08 GMT 2025","passed","Sun Aug 24 02:39:08 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","registroExitoso"
"Falla esperada al actualizar un usuario usando campos no válidos o mal nombrados","491","Falla al actualizar un usuario con campos inválidos","Reqres API Test Suite","Sun Aug 24 02:39:09 GMT 2025","failed","Sun Aug 24 02:39:09 GMT 2025","apitests.NegativasTest","Pruebas Negativas","apitests.NegativasTest","actualizarUsuarioCamposInvalidos"
"Actualiza los datos de un usuario existente","450","Falla al actualizar un usuario con campos inválidos","Reqres API Test Suite","Sun Aug 24 02:39:05 GMT 2025","passed","Sun Aug 24 02:39:06 GMT 2025","apitests.APITest","Pruebas Positivas","apitests.APITest","actualizarUsuario"
"Valida que la API responde 404 cuando el usuario no existe","331","Usuario no encontrado","Reqres API Test Suite","Sun Aug 24 02:39:10 GMT 2025","passed","Sun Aug 24 02:39:10 GMT 2025","apitests.NegativasTest","Pruebas Negativas","apitests.NegativasTest","usuarioNoEncontrado"
"Falla el registro cuando falta el password","339","registroFallidoSinPassword","Reqres API Test Suite","Sun Aug 24 02:39:09 GMT 2025","passed","Sun Aug 24 02:39:09 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","registroFallidoSinPassword"
"Login exitoso con email y password válidos","247","loginExitoso","Reqres API Test Suite","Sun Aug 24 02:39:07 GMT 2025","passed","Sun Aug 24 02:39:07 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","loginExitoso"
"Elimina un usuario existente","2578","borrarUsuario","Reqres API Test Suite","Sun Aug 24 02:39:02 GMT 2025","passed","Sun Aug 24 02:39:04 GMT 2025","apitests.APITest","Pruebas Positivas","apitests.APITest","borrarUsuario"
"Verifica que el endpoint GET /users?page=2 responde con una lista de usuarios","828","Lista todos los usuarios de una pagina","Reqres API Test Suite","Sun Aug 24 02:39:06 GMT 2025","passed","Sun Aug 24 02:39:06 GMT 2025","apitests.UserRetrievalTest","Pruebas Positivas","apitests.UserRetrievalTest","listarUsuariosPaginaDos"
"Crea un usuario nuevo con nombre y trabajo","581","crearUsuario","Reqres API Test Suite","Sun Aug 24 02:39:05 GMT 2025","passed","Sun Aug 24 02:39:05 GMT 2025","apitests.APITest","Pruebas Positivas","apitests.APITest","crearUsuario"
"Login exitoso con email y password válidos","372","loginExitoso","Reqres API Test Suite","Sun Aug 24 02:39:07 GMT 2025","passed","Sun Aug 24 02:39:07 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","loginExitoso"
"La misma petición GET /users/2 debe devolver la misma respuesta","171","GET idempotente","Reqres API Test Suite","Sun Aug 24 02:39:11 GMT 2025","passed","Sun Aug 24 02:39:11 GMT 2025","apitests.IdempotencyTest","Pruebas Idempotencia","apitests.IdempotencyTest","getUsuarioEsIdempotente"
"Verifica que el endpoint GET /users?page=2 responda en menos de 2 segundos","80","Verifica que la respuesta sea menor a 2 segundos","Reqres API Test Suite","Sun Aug 24 02:39:10 GMT 2025","passed","Sun Aug 24 02:39:10 GMT 2025","apitests.PerformanceTest","Pruebas de Performance","apitests.PerformanceTest","respuestaRapida"
"Verifica que la API devuelve los datos correctos para un usuario existente","395","Obtiene un usuario existente por ID","Reqres API Test Suite","Sun Aug 24 02:39:06 GMT 2025","passed","Sun Aug 24 02:39:07 GMT 2025","apitests.UserRetrievalTest","Pruebas Positivas","apitests.UserRetrievalTest","obtenerUsuarioExistente"
"Falla esperada al intentar crear un usuario sin body","352","Falla al crear un usuario sin body","Reqres API Test Suite","Sun Aug 24 02:39:09 GMT 2025","failed","Sun Aug 24 02:39:10 GMT 2025","apitests.NegativasTest","Pruebas Negativas","apitests.NegativasTest","crearUsuarioSinBody"
"Valida que la respuesta del endpoint GET /users/2 cumpla con el esquema JSON definido","536","Valida el schema del usuario por ID","Reqres API Test Suite","Sun Aug 24 02:39:10 GMT 2025","passed","Sun Aug 24 02:39:11 GMT 2025","apitests.SchemaValidationTest","Validacion de Esquemas","apitests.SchemaValidationTest","validarSchemaUsuarioPorId"
"Registra un usuario correctamente","398","registroExitoso","Reqres API Test Suite","Sun Aug 24 02:39:08 GMT 2025","passed","Sun Aug 24 02:39:09 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","registroExitoso"
