"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Crea un usuario nuevo con nombre y trabajo","555","crearUsuario","Reqres API Test Suite","Sun Aug 10 02:49:17 GMT 2025","passed","Sun Aug 10 02:49:17 GMT 2025","apitests.APITest","Pruebas Positivas","apitests.APITest","crearUsuario"
"Falla el registro cuando falta el password","212","registroFallidoSinPassword","Reqres API Test Suite","Sun Aug 10 02:49:19 GMT 2025","passed","Sun Aug 10 02:49:19 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","registroFallidoSinPassword"
"Elimina un usuario existente","2299","borrarUsuario","Reqres API Test Suite","Sun Aug 10 02:49:14 GMT 2025","passed","Sun Aug 10 02:49:17 GMT 2025","apitests.APITest","Pruebas Positivas","apitests.APITest","borrarUsuario"
"Repetir DELETE /users/2 debe responder con status code 404 en la segunda vez","334","DELETE /users/{id} debería ser idempotente","Reqres API Test Suite","Sun Aug 10 02:49:20 GMT 2025","failed","Sun Aug 10 02:49:21 GMT 2025","apitests.IdempotencyTest","Pruebas Idempotencia","apitests.IdempotencyTest","deleteUsuarioEsIdempotente"
"Registra un usuario correctamente","172","registroExitoso","Reqres API Test Suite","Sun Aug 10 02:49:19 GMT 2025","passed","Sun Aug 10 02:49:19 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","registroExitoso"
"Verifica que el endpoint GET /users?page=2 responde con una lista de usuarios","741","Lista todos los usuarios de una pagina","Reqres API Test Suite","Sun Aug 10 02:49:18 GMT 2025","passed","Sun Aug 10 02:49:18 GMT 2025","apitests.UserRetrievalTest","Pruebas Positivas","apitests.UserRetrievalTest","listarUsuariosPaginaDos"
"Falla el login cuando falta el password","126","loginFallidoSinPassword","Reqres API Test Suite","Sun Aug 10 02:49:19 GMT 2025","passed","Sun Aug 10 02:49:19 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","loginFallidoSinPassword"
"Login exitoso con email y password válidos","154","loginExitoso","Reqres API Test Suite","Sun Aug 10 02:49:19 GMT 2025","passed","Sun Aug 10 02:49:19 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","loginExitoso"
"Login exitoso con email y password válidos","213","loginExitoso","Reqres API Test Suite","Sun Aug 10 02:49:18 GMT 2025","passed","Sun Aug 10 02:49:19 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","loginExitoso"
"Valida que la API responde 404 cuando el usuario no existe","202","Usuario no encontrado","Reqres API Test Suite","Sun Aug 10 02:49:20 GMT 2025","passed","Sun Aug 10 02:49:20 GMT 2025","apitests.NegativasTest","Pruebas Negativas","apitests.NegativasTest","usuarioNoEncontrado"
"Registra un usuario correctamente","148","registroExitoso","Reqres API Test Suite","Sun Aug 10 02:49:19 GMT 2025","passed","Sun Aug 10 02:49:19 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","registroExitoso"
"Valida que la respuesta del endpoint GET /users/2 cumpla con el esquema JSON definido","325","Valida el schema del usuario por ID","Reqres API Test Suite","Sun Aug 10 02:49:20 GMT 2025","passed","Sun Aug 10 02:49:20 GMT 2025","apitests.SchemaValidationTest","Validacion de Esquemas","apitests.SchemaValidationTest","validarSchemaUsuarioPorId"
"Verifica que la API devuelve los datos correctos para un usuario existente","86","Obtiene un usuario existente por ID","Reqres API Test Suite","Sun Aug 10 02:49:18 GMT 2025","passed","Sun Aug 10 02:49:18 GMT 2025","apitests.UserRetrievalTest","Pruebas Positivas","apitests.UserRetrievalTest","obtenerUsuarioExistente"
"La misma petición GET /users/2 debe devolver la misma respuesta","118","GET idempotente","Reqres API Test Suite","Sun Aug 10 02:49:21 GMT 2025","passed","Sun Aug 10 02:49:21 GMT 2025","apitests.IdempotencyTest","Pruebas Idempotencia","apitests.IdempotencyTest","getUsuarioEsIdempotente"
"Actualiza los datos de un usuario existente","216","Falla al actualizar un usuario con campos inválidos","Reqres API Test Suite","Sun Aug 10 02:49:17 GMT 2025","passed","Sun Aug 10 02:49:18 GMT 2025","apitests.APITest","Pruebas Positivas","apitests.APITest","actualizarUsuario"
"Verifica que el endpoint GET /users?page=2 responda en menos de 2 segundos","67","Verifica que la respuesta sea menor a 2 segundos","Reqres API Test Suite","Sun Aug 10 02:49:20 GMT 2025","passed","Sun Aug 10 02:49:20 GMT 2025","apitests.PerformanceTest","Pruebas de Performance","apitests.PerformanceTest","respuestaRapida"
"Falla esperada al actualizar un usuario usando campos no válidos o mal nombrados","157","Falla al actualizar un usuario con campos inválidos","Reqres API Test Suite","Sun Aug 10 02:49:19 GMT 2025","failed","Sun Aug 10 02:49:20 GMT 2025","apitests.NegativasTest","Pruebas Negativas","apitests.NegativasTest","actualizarUsuarioCamposInvalidos"
"Falla esperada al intentar crear un usuario sin body","125","Falla al crear un usuario sin body","Reqres API Test Suite","Sun Aug 10 02:49:20 GMT 2025","failed","Sun Aug 10 02:49:20 GMT 2025","apitests.NegativasTest","Pruebas Negativas","apitests.NegativasTest","crearUsuarioSinBody"
