"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Valida que la respuesta del endpoint GET /users/2 cumpla con el esquema JSON definido","370","Valida el schema del usuario por ID","Reqres API Test Suite","Fri Oct 17 02:33:41 GMT 2025","passed","Fri Oct 17 02:33:41 GMT 2025","apitests.SchemaValidationTest","Validacion de Esquemas","apitests.SchemaValidationTest","validarSchemaUsuarioPorId"
"Falla el login cuando falta el password","137","loginFallidoSinPassword","Reqres API Test Suite","Fri Oct 17 02:33:40 GMT 2025","passed","Fri Oct 17 02:33:40 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","loginFallidoSinPassword"
"Crea un usuario nuevo con nombre y trabajo","424","crearUsuario","Reqres API Test Suite","Fri Oct 17 02:33:38 GMT 2025","passed","Fri Oct 17 02:33:38 GMT 2025","apitests.APITest","Pruebas Positivas","apitests.APITest","crearUsuario"
"Registra un usuario correctamente","211","registroExitoso","Reqres API Test Suite","Fri Oct 17 02:33:40 GMT 2025","passed","Fri Oct 17 02:33:40 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","registroExitoso"
"Falla esperada al intentar crear un usuario sin body","197","Falla al crear un usuario sin body","Reqres API Test Suite","Fri Oct 17 02:33:41 GMT 2025","passed","Fri Oct 17 02:33:41 GMT 2025","apitests.NegativasTest","Pruebas Negativas","apitests.NegativasTest","crearUsuarioSinBody"
"Verifica que el endpoint GET /users?page=2 responde con una lista de usuarios","791","Lista todos los usuarios de una pagina","Reqres API Test Suite","Fri Oct 17 02:33:38 GMT 2025","passed","Fri Oct 17 02:33:39 GMT 2025","apitests.UserRetrievalTest","Pruebas Positivas","apitests.UserRetrievalTest","listarUsuariosPaginaDos"
"Verifica que el endpoint GET /users?page=2 responda en menos de 2 segundos","77","Verifica que la respuesta sea menor a 2 segundos","Reqres API Test Suite","Fri Oct 17 02:33:41 GMT 2025","passed","Fri Oct 17 02:33:41 GMT 2025","apitests.PerformanceTest","Pruebas de Performance","apitests.PerformanceTest","respuestaRapida"
"Falla el registro cuando falta el password","210","registroFallidoSinPassword","Reqres API Test Suite","Fri Oct 17 02:33:40 GMT 2025","passed","Fri Oct 17 02:33:40 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","registroFallidoSinPassword"
"Registra un usuario correctamente","150","registroExitoso","Reqres API Test Suite","Fri Oct 17 02:33:40 GMT 2025","passed","Fri Oct 17 02:33:40 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","registroExitoso"
"La misma petición GET /users/2 debe devolver la misma respuesta","96","GET idempotente","Reqres API Test Suite","Fri Oct 17 02:33:42 GMT 2025","passed","Fri Oct 17 02:33:42 GMT 2025","apitests.IdempotencyTest","Pruebas Idempotencia","apitests.IdempotencyTest","getUsuarioEsIdempotente"
"Elimina un usuario existente","2276","borrarUsuario","Reqres API Test Suite","Fri Oct 17 02:33:35 GMT 2025","passed","Fri Oct 17 02:33:38 GMT 2025","apitests.APITest","Pruebas Positivas","apitests.APITest","borrarUsuario"
"Verifica que la API devuelve los datos correctos para un usuario existente","89","Obtiene un usuario existente por ID","Reqres API Test Suite","Fri Oct 17 02:33:39 GMT 2025","passed","Fri Oct 17 02:33:39 GMT 2025","apitests.UserRetrievalTest","Pruebas Positivas","apitests.UserRetrievalTest","obtenerUsuarioExistente"
"Valida que la API responde 404 cuando el usuario no existe","196","Usuario no encontrado","Reqres API Test Suite","Fri Oct 17 02:33:41 GMT 2025","passed","Fri Oct 17 02:33:41 GMT 2025","apitests.NegativasTest","Pruebas Negativas","apitests.NegativasTest","usuarioNoEncontrado"
"Repetir DELETE /users/2 debe responder con status code 404 en la segunda vez","316","DELETE /users/{id} debería ser idempotente","Reqres API Test Suite","Fri Oct 17 02:33:41 GMT 2025","failed","Fri Oct 17 02:33:42 GMT 2025","apitests.IdempotencyTest","Pruebas Idempotencia","apitests.IdempotencyTest","deleteUsuarioEsIdempotente"
"Falla esperada al actualizar un usuario usando campos no válidos o mal nombrados","215","Falla al actualizar un usuario con campos inválidos","Reqres API Test Suite","Fri Oct 17 02:33:40 GMT 2025","failed","Fri Oct 17 02:33:41 GMT 2025","apitests.NegativasTest","Pruebas Negativas","apitests.NegativasTest","actualizarUsuarioCamposInvalidos"
"Actualiza los datos de un usuario existente","226","Falla al actualizar un usuario con campos inválidos","Reqres API Test Suite","Fri Oct 17 02:33:38 GMT 2025","passed","Fri Oct 17 02:33:38 GMT 2025","apitests.APITest","Pruebas Positivas","apitests.APITest","actualizarUsuario"
"Login exitoso con email y password válidos","208","loginExitoso","Reqres API Test Suite","Fri Oct 17 02:33:39 GMT 2025","passed","Fri Oct 17 02:33:39 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","loginExitoso"
"Login exitoso con email y password válidos","140","loginExitoso","Reqres API Test Suite","Fri Oct 17 02:33:39 GMT 2025","passed","Fri Oct 17 02:33:40 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","loginExitoso"
