"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Repetir DELETE /users/2 debe responder con status code 404 en la segunda vez","521","DELETE /users/{id} debería ser idempotente","Reqres API Test Suite","Wed Aug 06 03:32:45 GMT 2025","failed","Wed Aug 06 03:32:46 GMT 2025","apitests.IdempotencyTest","Pruebas Idempotencia","apitests.IdempotencyTest","deleteUsuarioEsIdempotente"
"Registra un usuario correctamente","226","registroExitoso","Reqres API Test Suite","Wed Aug 06 03:32:43 GMT 2025","passed","Wed Aug 06 03:32:43 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","registroExitoso"
"Falla el registro cuando falta el password","328","registroFallidoSinPassword","Reqres API Test Suite","Wed Aug 06 03:32:43 GMT 2025","passed","Wed Aug 06 03:32:44 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","registroFallidoSinPassword"
"Registra un usuario correctamente","323","registroExitoso","Reqres API Test Suite","Wed Aug 06 03:32:43 GMT 2025","passed","Wed Aug 06 03:32:43 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","registroExitoso"
"Verifica que el endpoint GET /users?page=2 responde con una lista de usuarios","900","Lista todos los usuarios de una pagina","Reqres API Test Suite","Wed Aug 06 03:32:41 GMT 2025","passed","Wed Aug 06 03:32:42 GMT 2025","apitests.UserRetrievalTest","Pruebas Positivas","apitests.UserRetrievalTest","listarUsuariosPaginaDos"
"Falla el login cuando falta el password","220","loginFallidoSinPassword","Reqres API Test Suite","Wed Aug 06 03:32:43 GMT 2025","passed","Wed Aug 06 03:32:43 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","loginFallidoSinPassword"
"Falla esperada al actualizar un usuario usando campos no válidos o mal nombrados","363","Falla al actualizar un usuario con campos inválidos","Reqres API Test Suite","Wed Aug 06 03:32:44 GMT 2025","failed","Wed Aug 06 03:32:44 GMT 2025","apitests.NegativasTest","Pruebas Negativas","apitests.NegativasTest","actualizarUsuarioCamposInvalidos"
"Elimina un usuario existente","2437","borrarUsuario","Reqres API Test Suite","Wed Aug 06 03:32:38 GMT 2025","passed","Wed Aug 06 03:32:41 GMT 2025","apitests.APITest","Pruebas Positivas","apitests.APITest","borrarUsuario"
"Login exitoso con email y password válidos","328","loginExitoso","Reqres API Test Suite","Wed Aug 06 03:32:42 GMT 2025","passed","Wed Aug 06 03:32:43 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","loginExitoso"
"Valida que la respuesta del endpoint GET /users/2 cumpla con el esquema JSON definido","596","Valida el schema del usuario por ID","Reqres API Test Suite","Wed Aug 06 03:32:45 GMT 2025","passed","Wed Aug 06 03:32:45 GMT 2025","apitests.SchemaValidationTest","Validacion de Esquemas","apitests.SchemaValidationTest","validarSchemaUsuarioPorId"
"Verifica que el endpoint GET /users?page=2 responda en menos de 2 segundos","128","Verifica que la respuesta sea menor a 2 segundos","Reqres API Test Suite","Wed Aug 06 03:32:45 GMT 2025","passed","Wed Aug 06 03:32:45 GMT 2025","apitests.PerformanceTest","Pruebas de Performance","apitests.PerformanceTest","respuestaRapida"
"Valida que la API responde 404 cuando el usuario no existe","323","Usuario no encontrado","Reqres API Test Suite","Wed Aug 06 03:32:44 GMT 2025","passed","Wed Aug 06 03:32:45 GMT 2025","apitests.NegativasTest","Pruebas Negativas","apitests.NegativasTest","usuarioNoEncontrado"
"Login exitoso con email y password válidos","248","loginExitoso","Reqres API Test Suite","Wed Aug 06 03:32:42 GMT 2025","passed","Wed Aug 06 03:32:42 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","loginExitoso"
"Falla esperada al intentar crear un usuario sin body","328","Falla al crear un usuario sin body","Reqres API Test Suite","Wed Aug 06 03:32:44 GMT 2025","failed","Wed Aug 06 03:32:44 GMT 2025","apitests.NegativasTest","Pruebas Negativas","apitests.NegativasTest","crearUsuarioSinBody"
"Verifica que la API devuelve los datos correctos para un usuario existente","144","Obtiene un usuario existente por ID","Reqres API Test Suite","Wed Aug 06 03:32:42 GMT 2025","passed","Wed Aug 06 03:32:42 GMT 2025","apitests.UserRetrievalTest","Pruebas Positivas","apitests.UserRetrievalTest","obtenerUsuarioExistente"
"La misma petición GET /users/2 debe devolver la misma respuesta","203","GET idempotente","Reqres API Test Suite","Wed Aug 06 03:32:46 GMT 2025","passed","Wed Aug 06 03:32:46 GMT 2025","apitests.IdempotencyTest","Pruebas Idempotencia","apitests.IdempotencyTest","getUsuarioEsIdempotente"
