"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Login exitoso con email y password válidos","194","loginExitoso","Reqres API Test Suite","Mon Aug 04 02:53:06 GMT 2025","passed","Mon Aug 04 02:53:06 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","loginExitoso"
"Valida que la respuesta del endpoint GET /users/2 cumpla con el esquema JSON definido","666","Valida el schema del usuario por ID","Reqres API Test Suite","Mon Aug 04 02:53:08 GMT 2025","passed","Mon Aug 04 02:53:08 GMT 2025","apitests.SchemaValidationTest","Validacion de Esquemas","apitests.SchemaValidationTest","validarSchemaUsuarioPorId"
"Login exitoso con email y password válidos","228","loginExitoso","Reqres API Test Suite","Mon Aug 04 02:53:06 GMT 2025","passed","Mon Aug 04 02:53:06 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","loginExitoso"
"Falla el login cuando falta el password","218","loginFallidoSinPassword","Reqres API Test Suite","Mon Aug 04 02:53:06 GMT 2025","passed","Mon Aug 04 02:53:06 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","loginFallidoSinPassword"
"Verifica que el endpoint GET /users?page=2 responde con una lista de usuarios","976","Lista todos los usuarios de una pagina","Reqres API Test Suite","Mon Aug 04 02:53:04 GMT 2025","passed","Mon Aug 04 02:53:05 GMT 2025","apitests.UserRetrievalTest","Pruebas Positivas","apitests.UserRetrievalTest","listarUsuariosPaginaDos"
"Valida que la API responde 404 cuando el usuario no existe","215","Usuario no encontrado","Reqres API Test Suite","Mon Aug 04 02:53:07 GMT 2025","passed","Mon Aug 04 02:53:08 GMT 2025","apitests.NegativasTest","Pruebas Negativas","apitests.NegativasTest","usuarioNoEncontrado"
"Repetir DELETE /users/2 debe responder con status code 404 en la segunda vez","410","DELETE /users/{id} debería ser idempotente","Reqres API Test Suite","Mon Aug 04 02:53:08 GMT 2025","failed","Mon Aug 04 02:53:09 GMT 2025","apitests.IdempotencyTest","Pruebas Idempotencia","apitests.IdempotencyTest","deleteUsuarioEsIdempotente"
"Verifica que el endpoint GET /users?page=2 responda en menos de 2 segundos","64","Verifica que la respuesta sea menor a 2 segundos","Reqres API Test Suite","Mon Aug 04 02:53:08 GMT 2025","passed","Mon Aug 04 02:53:08 GMT 2025","apitests.PerformanceTest","Pruebas de Performance","apitests.PerformanceTest","respuestaRapida"
"Falla esperada al actualizar un usuario usando campos no válidos o mal nombrados","228","Falla al actualizar un usuario con campos inválidos","Reqres API Test Suite","Mon Aug 04 02:53:07 GMT 2025","failed","Mon Aug 04 02:53:07 GMT 2025","apitests.NegativasTest","Pruebas Negativas","apitests.NegativasTest","actualizarUsuarioCamposInvalidos"
"Elimina un usuario existente","2114","borrarUsuario","Reqres API Test Suite","Mon Aug 04 02:53:02 GMT 2025","passed","Mon Aug 04 02:53:04 GMT 2025","apitests.APITest","Pruebas Positivas","apitests.APITest","borrarUsuario"
"Registra un usuario correctamente","233","registroExitoso","Reqres API Test Suite","Mon Aug 04 02:53:06 GMT 2025","passed","Mon Aug 04 02:53:07 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","registroExitoso"
"Verifica que la API devuelve los datos correctos para un usuario existente","167","Obtiene un usuario existente por ID","Reqres API Test Suite","Mon Aug 04 02:53:05 GMT 2025","passed","Mon Aug 04 02:53:06 GMT 2025","apitests.UserRetrievalTest","Pruebas Positivas","apitests.UserRetrievalTest","obtenerUsuarioExistente"
"Falla esperada al intentar crear un usuario sin body","227","Falla al crear un usuario sin body","Reqres API Test Suite","Mon Aug 04 02:53:07 GMT 2025","failed","Mon Aug 04 02:53:07 GMT 2025","apitests.NegativasTest","Pruebas Negativas","apitests.NegativasTest","crearUsuarioSinBody"
"La misma petición GET /users/2 debe devolver la misma respuesta","124","GET idempotente","Reqres API Test Suite","Mon Aug 04 02:53:09 GMT 2025","passed","Mon Aug 04 02:53:09 GMT 2025","apitests.IdempotencyTest","Pruebas Idempotencia","apitests.IdempotencyTest","getUsuarioEsIdempotente"
"Falla el registro cuando falta el password","231","registroFallidoSinPassword","Reqres API Test Suite","Mon Aug 04 02:53:07 GMT 2025","passed","Mon Aug 04 02:53:07 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","registroFallidoSinPassword"
"Registra un usuario correctamente","239","registroExitoso","Reqres API Test Suite","Mon Aug 04 02:53:06 GMT 2025","passed","Mon Aug 04 02:53:06 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","registroExitoso"
