"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Falla esperada al intentar crear un usuario sin body","378","Falla al crear un usuario sin body","Reqres API Test Suite","Fri Aug 01 05:23:58 GMT 2025","failed","Fri Aug 01 05:23:58 GMT 2025","apitests.NegativasTest","Pruebas Negativas","apitests.NegativasTest","crearUsuarioSinBody"
"Verifica que el endpoint GET /users?page=2 responde con una lista de usuarios","821","Lista todos los usuarios de una pagina","Reqres API Test Suite","Fri Aug 01 05:23:54 GMT 2025","passed","Fri Aug 01 05:23:55 GMT 2025","apitests.UserRetrievalTest","Pruebas Positivas","apitests.UserRetrievalTest","listarUsuariosPaginaDos"
"Verifica que la API devuelve los datos correctos para un usuario existente","226","Obtiene un usuario existente por ID","Reqres API Test Suite","Fri Aug 01 05:23:55 GMT 2025","passed","Fri Aug 01 05:23:55 GMT 2025","apitests.UserRetrievalTest","Pruebas Positivas","apitests.UserRetrievalTest","obtenerUsuarioExistente"
"Valida que la respuesta del endpoint GET /users/2 cumpla con el esquema JSON definido","665","Valida el schema del usuario por ID","Reqres API Test Suite","Fri Aug 01 05:23:59 GMT 2025","passed","Fri Aug 01 05:23:59 GMT 2025","apitests.SchemaValidationTest","Validacion de Esquemas","apitests.SchemaValidationTest","validarSchemaUsuarioPorId"
"Registra un usuario correctamente","358","registroExitoso","Reqres API Test Suite","Fri Aug 01 05:23:57 GMT 2025","passed","Fri Aug 01 05:23:57 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","registroExitoso"
"Login exitoso con email y password válidos","397","loginExitoso","Reqres API Test Suite","Fri Aug 01 05:23:55 GMT 2025","passed","Fri Aug 01 05:23:56 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","loginExitoso"
"Falla el registro cuando falta el password","425","registroFallidoSinPassword","Reqres API Test Suite","Fri Aug 01 05:23:57 GMT 2025","passed","Fri Aug 01 05:23:58 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","registroFallidoSinPassword"
"Login exitoso con email y password válidos","342","loginExitoso","Reqres API Test Suite","Fri Aug 01 05:23:56 GMT 2025","passed","Fri Aug 01 05:23:56 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","loginExitoso"
"Verifica que el endpoint GET /users?page=2 responda en menos de 2 segundos","95","Verifica que la respuesta sea menor a 2 segundos","Reqres API Test Suite","Fri Aug 01 05:23:59 GMT 2025","passed","Fri Aug 01 05:23:59 GMT 2025","apitests.PerformanceTest","Pruebas de Performance","apitests.PerformanceTest","respuestaRapida"
"La misma petición GET /users/2 debe devolver la misma respuesta","114","GET idempotente","Reqres API Test Suite","Fri Aug 01 05:24:00 GMT 2025","passed","Fri Aug 01 05:24:00 GMT 2025","apitests.IdempotencyTest","Pruebas Idempotencia","apitests.IdempotencyTest","getUsuarioEsIdempotente"
"Valida que la API responde 404 cuando el usuario no existe","407","Usuario no encontrado","Reqres API Test Suite","Fri Aug 01 05:23:58 GMT 2025","passed","Fri Aug 01 05:23:59 GMT 2025","apitests.NegativasTest","Pruebas Negativas","apitests.NegativasTest","usuarioNoEncontrado"
"Falla el login cuando falta el password","334","loginFallidoSinPassword","Reqres API Test Suite","Fri Aug 01 05:23:56 GMT 2025","passed","Fri Aug 01 05:23:57 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","loginFallidoSinPassword"
"Repetir DELETE /users/2 debe responder con status code 404 en la segunda vez","682","DELETE /users/{id} debería ser idempotente","Reqres API Test Suite","Fri Aug 01 05:23:59 GMT 2025","failed","Fri Aug 01 05:24:00 GMT 2025","apitests.IdempotencyTest","Pruebas Idempotencia","apitests.IdempotencyTest","deleteUsuarioEsIdempotente"
"Falla esperada al actualizar un usuario usando campos no válidos o mal nombrados","216","Falla al actualizar un usuario con campos inválidos","Reqres API Test Suite","Fri Aug 01 05:23:58 GMT 2025","failed","Fri Aug 01 05:23:58 GMT 2025","apitests.NegativasTest","Pruebas Negativas","apitests.NegativasTest","actualizarUsuarioCamposInvalidos"
"Registra un usuario correctamente","392","registroExitoso","Reqres API Test Suite","Fri Aug 01 05:23:57 GMT 2025","passed","Fri Aug 01 05:23:57 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","registroExitoso"
"Elimina un usuario existente","2432","borrarUsuario","Reqres API Test Suite","Fri Aug 01 05:23:52 GMT 2025","passed","Fri Aug 01 05:23:54 GMT 2025","apitests.APITest","Pruebas Positivas","apitests.APITest","borrarUsuario"
