"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Falla esperada al intentar crear un usuario sin body","121","Falla al crear un usuario sin body","Reqres API Test Suite","Wed Oct 01 02:36:34 GMT 2025","passed","Wed Oct 01 02:36:34 GMT 2025","apitests.NegativasTest","Pruebas Negativas","apitests.NegativasTest","crearUsuarioSinBody"
"Registra un usuario correctamente","137","registroExitoso","Reqres API Test Suite","Wed Oct 01 02:36:34 GMT 2025","passed","Wed Oct 01 02:36:34 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","registroExitoso"
"Falla esperada al actualizar un usuario usando campos no válidos o mal nombrados","139","Falla al actualizar un usuario con campos inválidos","Reqres API Test Suite","Wed Oct 01 02:36:34 GMT 2025","failed","Wed Oct 01 02:36:34 GMT 2025","apitests.NegativasTest","Pruebas Negativas","apitests.NegativasTest","actualizarUsuarioCamposInvalidos"
"Login exitoso con email y password válidos","133","loginExitoso","Reqres API Test Suite","Wed Oct 01 02:36:34 GMT 2025","passed","Wed Oct 01 02:36:34 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","loginExitoso"
"Valida que la API responde 404 cuando el usuario no existe","200","Usuario no encontrado","Reqres API Test Suite","Wed Oct 01 02:36:34 GMT 2025","passed","Wed Oct 01 02:36:35 GMT 2025","apitests.NegativasTest","Pruebas Negativas","apitests.NegativasTest","usuarioNoEncontrado"
"Falla el registro cuando falta el password","122","registroFallidoSinPassword","Reqres API Test Suite","Wed Oct 01 02:36:34 GMT 2025","passed","Wed Oct 01 02:36:34 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","registroFallidoSinPassword"
"Falla el login cuando falta el password","135","loginFallidoSinPassword","Reqres API Test Suite","Wed Oct 01 02:36:34 GMT 2025","passed","Wed Oct 01 02:36:34 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","loginFallidoSinPassword"
"La misma petición GET /users/2 debe devolver la misma respuesta","78","GET idempotente","Reqres API Test Suite","Wed Oct 01 02:36:35 GMT 2025","passed","Wed Oct 01 02:36:35 GMT 2025","apitests.IdempotencyTest","Pruebas Idempotencia","apitests.IdempotencyTest","getUsuarioEsIdempotente"
"Valida que la respuesta del endpoint GET /users/2 cumpla con el esquema JSON definido","342","Valida el schema del usuario por ID","Reqres API Test Suite","Wed Oct 01 02:36:35 GMT 2025","passed","Wed Oct 01 02:36:35 GMT 2025","apitests.SchemaValidationTest","Validacion de Esquemas","apitests.SchemaValidationTest","validarSchemaUsuarioPorId"
"Actualiza los datos de un usuario existente","214","Falla al actualizar un usuario con campos inválidos","Reqres API Test Suite","Wed Oct 01 02:36:32 GMT 2025","passed","Wed Oct 01 02:36:33 GMT 2025","apitests.APITest","Pruebas Positivas","apitests.APITest","actualizarUsuario"
"Verifica que el endpoint GET /users?page=2 responde con una lista de usuarios","737","Lista todos los usuarios de una pagina","Reqres API Test Suite","Wed Oct 01 02:36:33 GMT 2025","passed","Wed Oct 01 02:36:33 GMT 2025","apitests.UserRetrievalTest","Pruebas Positivas","apitests.UserRetrievalTest","listarUsuariosPaginaDos"
"Elimina un usuario existente","2315","borrarUsuario","Reqres API Test Suite","Wed Oct 01 02:36:29 GMT 2025","passed","Wed Oct 01 02:36:32 GMT 2025","apitests.APITest","Pruebas Positivas","apitests.APITest","borrarUsuario"
"Login exitoso con email y password válidos","136","loginExitoso","Reqres API Test Suite","Wed Oct 01 02:36:33 GMT 2025","passed","Wed Oct 01 02:36:34 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","loginExitoso"
"Repetir DELETE /users/2 debe responder con status code 404 en la segunda vez","235","DELETE /users/{id} debería ser idempotente","Reqres API Test Suite","Wed Oct 01 02:36:35 GMT 2025","failed","Wed Oct 01 02:36:35 GMT 2025","apitests.IdempotencyTest","Pruebas Idempotencia","apitests.IdempotencyTest","deleteUsuarioEsIdempotente"
"Verifica que el endpoint GET /users?page=2 responda en menos de 2 segundos","77","Verifica que la respuesta sea menor a 2 segundos","Reqres API Test Suite","Wed Oct 01 02:36:35 GMT 2025","passed","Wed Oct 01 02:36:35 GMT 2025","apitests.PerformanceTest","Pruebas de Performance","apitests.PerformanceTest","respuestaRapida"
"Crea un usuario nuevo con nombre y trabajo","434","crearUsuario","Reqres API Test Suite","Wed Oct 01 02:36:32 GMT 2025","passed","Wed Oct 01 02:36:32 GMT 2025","apitests.APITest","Pruebas Positivas","apitests.APITest","crearUsuario"
"Registra un usuario correctamente","134","registroExitoso","Reqres API Test Suite","Wed Oct 01 02:36:34 GMT 2025","passed","Wed Oct 01 02:36:34 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","registroExitoso"
"Verifica que la API devuelve los datos correctos para un usuario existente","67","Obtiene un usuario existente por ID","Reqres API Test Suite","Wed Oct 01 02:36:33 GMT 2025","passed","Wed Oct 01 02:36:33 GMT 2025","apitests.UserRetrievalTest","Pruebas Positivas","apitests.UserRetrievalTest","obtenerUsuarioExistente"
