"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"La misma petición GET /users/2 debe devolver la misma respuesta","93","GET idempotente","Reqres API Test Suite","Sun Sep 28 02:35:44 GMT 2025","passed","Sun Sep 28 02:35:45 GMT 2025","apitests.IdempotencyTest","Pruebas Idempotencia","apitests.IdempotencyTest","getUsuarioEsIdempotente"
"Falla el registro cuando falta el password","181","registroFallidoSinPassword","Reqres API Test Suite","Sun Sep 28 02:35:43 GMT 2025","passed","Sun Sep 28 02:35:43 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","registroFallidoSinPassword"
"Falla esperada al intentar crear un usuario sin body","186","Falla al crear un usuario sin body","Reqres API Test Suite","Sun Sep 28 02:35:43 GMT 2025","passed","Sun Sep 28 02:35:43 GMT 2025","apitests.NegativasTest","Pruebas Negativas","apitests.NegativasTest","crearUsuarioSinBody"
"Actualiza los datos de un usuario existente","331","Falla al actualizar un usuario con campos inválidos","Reqres API Test Suite","Sun Sep 28 02:35:40 GMT 2025","passed","Sun Sep 28 02:35:40 GMT 2025","apitests.APITest","Pruebas Positivas","apitests.APITest","actualizarUsuario"
"Crea un usuario nuevo con nombre y trabajo","709","crearUsuario","Reqres API Test Suite","Sun Sep 28 02:35:39 GMT 2025","passed","Sun Sep 28 02:35:40 GMT 2025","apitests.APITest","Pruebas Positivas","apitests.APITest","crearUsuario"
"Valida que la API responde 404 cuando el usuario no existe","350","Usuario no encontrado","Reqres API Test Suite","Sun Sep 28 02:35:43 GMT 2025","passed","Sun Sep 28 02:35:44 GMT 2025","apitests.NegativasTest","Pruebas Negativas","apitests.NegativasTest","usuarioNoEncontrado"
"Login exitoso con email y password válidos","214","loginExitoso","Reqres API Test Suite","Sun Sep 28 02:35:41 GMT 2025","passed","Sun Sep 28 02:35:41 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","loginExitoso"
"Verifica que el endpoint GET /users?page=2 responda en menos de 2 segundos","62","Verifica que la respuesta sea menor a 2 segundos","Reqres API Test Suite","Sun Sep 28 02:35:44 GMT 2025","passed","Sun Sep 28 02:35:44 GMT 2025","apitests.PerformanceTest","Pruebas de Performance","apitests.PerformanceTest","respuestaRapida"
"Elimina un usuario existente","2416","borrarUsuario","Reqres API Test Suite","Sun Sep 28 02:35:36 GMT 2025","passed","Sun Sep 28 02:35:39 GMT 2025","apitests.APITest","Pruebas Positivas","apitests.APITest","borrarUsuario"
"Falla el login cuando falta el password","319","loginFallidoSinPassword","Reqres API Test Suite","Sun Sep 28 02:35:42 GMT 2025","passed","Sun Sep 28 02:35:42 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","loginFallidoSinPassword"
"Login exitoso con email y password válidos","334","loginExitoso","Reqres API Test Suite","Sun Sep 28 02:35:41 GMT 2025","passed","Sun Sep 28 02:35:42 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","loginExitoso"
"Verifica que el endpoint GET /users?page=2 responde con una lista de usuarios","784","Lista todos los usuarios de una pagina","Reqres API Test Suite","Sun Sep 28 02:35:40 GMT 2025","passed","Sun Sep 28 02:35:41 GMT 2025","apitests.UserRetrievalTest","Pruebas Positivas","apitests.UserRetrievalTest","listarUsuariosPaginaDos"
"Valida que la respuesta del endpoint GET /users/2 cumpla con el esquema JSON definido","388","Valida el schema del usuario por ID","Reqres API Test Suite","Sun Sep 28 02:35:44 GMT 2025","passed","Sun Sep 28 02:35:44 GMT 2025","apitests.SchemaValidationTest","Validacion de Esquemas","apitests.SchemaValidationTest","validarSchemaUsuarioPorId"
"Repetir DELETE /users/2 debe responder con status code 404 en la segunda vez","358","DELETE /users/{id} debería ser idempotente","Reqres API Test Suite","Sun Sep 28 02:35:44 GMT 2025","failed","Sun Sep 28 02:35:44 GMT 2025","apitests.IdempotencyTest","Pruebas Idempotencia","apitests.IdempotencyTest","deleteUsuarioEsIdempotente"
"Falla esperada al actualizar un usuario usando campos no válidos o mal nombrados","213","Falla al actualizar un usuario con campos inválidos","Reqres API Test Suite","Sun Sep 28 02:35:43 GMT 2025","failed","Sun Sep 28 02:35:43 GMT 2025","apitests.NegativasTest","Pruebas Negativas","apitests.NegativasTest","actualizarUsuarioCamposInvalidos"
"Verifica que la API devuelve los datos correctos para un usuario existente","375","Obtiene un usuario existente por ID","Reqres API Test Suite","Sun Sep 28 02:35:41 GMT 2025","passed","Sun Sep 28 02:35:41 GMT 2025","apitests.UserRetrievalTest","Pruebas Positivas","apitests.UserRetrievalTest","obtenerUsuarioExistente"
"Registra un usuario correctamente","329","registroExitoso","Reqres API Test Suite","Sun Sep 28 02:35:42 GMT 2025","passed","Sun Sep 28 02:35:42 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","registroExitoso"
"Registra un usuario correctamente","338","registroExitoso","Reqres API Test Suite","Sun Sep 28 02:35:42 GMT 2025","passed","Sun Sep 28 02:35:43 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","registroExitoso"
