"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"La misma petición GET /users/2 debe devolver la misma respuesta","383","GET idempotente","Reqres API Test Suite","Fri Sep 05 02:32:25 GMT 2025","passed","Fri Sep 05 02:32:25 GMT 2025","apitests.IdempotencyTest","Pruebas Idempotencia","apitests.IdempotencyTest","getUsuarioEsIdempotente"
"Falla esperada al actualizar un usuario usando campos no válidos o mal nombrados","311","Falla al actualizar un usuario con campos inválidos","Reqres API Test Suite","Fri Sep 05 02:32:23 GMT 2025","failed","Fri Sep 05 02:32:23 GMT 2025","apitests.NegativasTest","Pruebas Negativas","apitests.NegativasTest","actualizarUsuarioCamposInvalidos"
"Registra un usuario correctamente","315","registroExitoso","Reqres API Test Suite","Fri Sep 05 02:32:22 GMT 2025","passed","Fri Sep 05 02:32:22 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","registroExitoso"
"Falla esperada al intentar crear un usuario sin body","292","Falla al crear un usuario sin body","Reqres API Test Suite","Fri Sep 05 02:32:23 GMT 2025","passed","Fri Sep 05 02:32:23 GMT 2025","apitests.NegativasTest","Pruebas Negativas","apitests.NegativasTest","crearUsuarioSinBody"
"Verifica que el endpoint GET /users?page=2 responda en menos de 2 segundos","218","Verifica que la respuesta sea menor a 2 segundos","Reqres API Test Suite","Fri Sep 05 02:32:24 GMT 2025","passed","Fri Sep 05 02:32:24 GMT 2025","apitests.PerformanceTest","Pruebas de Performance","apitests.PerformanceTest","respuestaRapida"
"Falla el login cuando falta el password","382","loginFallidoSinPassword","Reqres API Test Suite","Fri Sep 05 02:32:21 GMT 2025","passed","Fri Sep 05 02:32:22 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","loginFallidoSinPassword"
"Repetir DELETE /users/2 debe responder con status code 404 en la segunda vez","744","DELETE /users/{id} debería ser idempotente","Reqres API Test Suite","Fri Sep 05 02:32:24 GMT 2025","failed","Fri Sep 05 02:32:25 GMT 2025","apitests.IdempotencyTest","Pruebas Idempotencia","apitests.IdempotencyTest","deleteUsuarioEsIdempotente"
"Valida que la API responde 404 cuando el usuario no existe","350","Usuario no encontrado","Reqres API Test Suite","Fri Sep 05 02:32:23 GMT 2025","passed","Fri Sep 05 02:32:24 GMT 2025","apitests.NegativasTest","Pruebas Negativas","apitests.NegativasTest","usuarioNoEncontrado"
"Registra un usuario correctamente","406","registroExitoso","Reqres API Test Suite","Fri Sep 05 02:32:22 GMT 2025","passed","Fri Sep 05 02:32:22 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","registroExitoso"
"Falla el registro cuando falta el password","273","registroFallidoSinPassword","Reqres API Test Suite","Fri Sep 05 02:32:22 GMT 2025","passed","Fri Sep 05 02:32:23 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","registroFallidoSinPassword"
"Login exitoso con email y password válidos","291","loginExitoso","Reqres API Test Suite","Fri Sep 05 02:32:21 GMT 2025","passed","Fri Sep 05 02:32:21 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","loginExitoso"
"Crea un usuario nuevo con nombre y trabajo","853","crearUsuario","Reqres API Test Suite","Fri Sep 05 02:32:18 GMT 2025","passed","Fri Sep 05 02:32:19 GMT 2025","apitests.APITest","Pruebas Positivas","apitests.APITest","crearUsuario"
"Valida que la respuesta del endpoint GET /users/2 cumpla con el esquema JSON definido","455","Valida el schema del usuario por ID","Reqres API Test Suite","Fri Sep 05 02:32:24 GMT 2025","passed","Fri Sep 05 02:32:24 GMT 2025","apitests.SchemaValidationTest","Validacion de Esquemas","apitests.SchemaValidationTest","validarSchemaUsuarioPorId"
"Actualiza los datos de un usuario existente","413","Falla al actualizar un usuario con campos inválidos","Reqres API Test Suite","Fri Sep 05 02:32:19 GMT 2025","passed","Fri Sep 05 02:32:19 GMT 2025","apitests.APITest","Pruebas Positivas","apitests.APITest","actualizarUsuario"
"Verifica que el endpoint GET /users?page=2 responde con una lista de usuarios","817","Lista todos los usuarios de una pagina","Reqres API Test Suite","Fri Sep 05 02:32:19 GMT 2025","passed","Fri Sep 05 02:32:20 GMT 2025","apitests.UserRetrievalTest","Pruebas Positivas","apitests.UserRetrievalTest","listarUsuariosPaginaDos"
"Elimina un usuario existente","2557","borrarUsuario","Reqres API Test Suite","Fri Sep 05 02:32:16 GMT 2025","passed","Fri Sep 05 02:32:18 GMT 2025","apitests.APITest","Pruebas Positivas","apitests.APITest","borrarUsuario"
"Login exitoso con email y password válidos","283","loginExitoso","Reqres API Test Suite","Fri Sep 05 02:32:21 GMT 2025","passed","Fri Sep 05 02:32:21 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","loginExitoso"
"Verifica que la API devuelve los datos correctos para un usuario existente","228","Obtiene un usuario existente por ID","Reqres API Test Suite","Fri Sep 05 02:32:20 GMT 2025","passed","Fri Sep 05 02:32:21 GMT 2025","apitests.UserRetrievalTest","Pruebas Positivas","apitests.UserRetrievalTest","obtenerUsuarioExistente"
