"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Registra un usuario correctamente","300","registroExitoso","Reqres API Test Suite","Tue Sep 23 02:31:52 GMT 2025","passed","Tue Sep 23 02:31:52 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","registroExitoso"
"Falla esperada al actualizar un usuario usando campos no válidos o mal nombrados","454","Falla al actualizar un usuario con campos inválidos","Reqres API Test Suite","Tue Sep 23 02:31:53 GMT 2025","failed","Tue Sep 23 02:31:53 GMT 2025","apitests.NegativasTest","Pruebas Negativas","apitests.NegativasTest","actualizarUsuarioCamposInvalidos"
"Verifica que la API devuelve los datos correctos para un usuario existente","364","Obtiene un usuario existente por ID","Reqres API Test Suite","Tue Sep 23 02:31:50 GMT 2025","passed","Tue Sep 23 02:31:51 GMT 2025","apitests.UserRetrievalTest","Pruebas Positivas","apitests.UserRetrievalTest","obtenerUsuarioExistente"
"Login exitoso con email y password válidos","267","loginExitoso","Reqres API Test Suite","Tue Sep 23 02:31:51 GMT 2025","passed","Tue Sep 23 02:31:51 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","loginExitoso"
"Crea un usuario nuevo con nombre y trabajo","637","crearUsuario","Reqres API Test Suite","Tue Sep 23 02:31:49 GMT 2025","passed","Tue Sep 23 02:31:49 GMT 2025","apitests.APITest","Pruebas Positivas","apitests.APITest","crearUsuario"
"Registra un usuario correctamente","289","registroExitoso","Reqres API Test Suite","Tue Sep 23 02:31:52 GMT 2025","passed","Tue Sep 23 02:31:52 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","registroExitoso"
"Verifica que el endpoint GET /users?page=2 responda en menos de 2 segundos","121","Verifica que la respuesta sea menor a 2 segundos","Reqres API Test Suite","Tue Sep 23 02:31:54 GMT 2025","passed","Tue Sep 23 02:31:54 GMT 2025","apitests.PerformanceTest","Pruebas de Performance","apitests.PerformanceTest","respuestaRapida"
"Falla el login cuando falta el password","297","loginFallidoSinPassword","Reqres API Test Suite","Tue Sep 23 02:31:51 GMT 2025","passed","Tue Sep 23 02:31:52 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","loginFallidoSinPassword"
"Elimina un usuario existente","2636","borrarUsuario","Reqres API Test Suite","Tue Sep 23 02:31:46 GMT 2025","passed","Tue Sep 23 02:31:48 GMT 2025","apitests.APITest","Pruebas Positivas","apitests.APITest","borrarUsuario"
"Verifica que el endpoint GET /users?page=2 responde con una lista de usuarios","794","Lista todos los usuarios de una pagina","Reqres API Test Suite","Tue Sep 23 02:31:50 GMT 2025","passed","Tue Sep 23 02:31:50 GMT 2025","apitests.UserRetrievalTest","Pruebas Positivas","apitests.UserRetrievalTest","listarUsuariosPaginaDos"
"Falla esperada al intentar crear un usuario sin body","271","Falla al crear un usuario sin body","Reqres API Test Suite","Tue Sep 23 02:31:53 GMT 2025","passed","Tue Sep 23 02:31:53 GMT 2025","apitests.NegativasTest","Pruebas Negativas","apitests.NegativasTest","crearUsuarioSinBody"
"Repetir DELETE /users/2 debe responder con status code 404 en la segunda vez","488","DELETE /users/{id} debería ser idempotente","Reqres API Test Suite","Tue Sep 23 02:31:55 GMT 2025","failed","Tue Sep 23 02:31:55 GMT 2025","apitests.IdempotencyTest","Pruebas Idempotencia","apitests.IdempotencyTest","deleteUsuarioEsIdempotente"
"La misma petición GET /users/2 debe devolver la misma respuesta","356","GET idempotente","Reqres API Test Suite","Tue Sep 23 02:31:55 GMT 2025","passed","Tue Sep 23 02:31:55 GMT 2025","apitests.IdempotencyTest","Pruebas Idempotencia","apitests.IdempotencyTest","getUsuarioEsIdempotente"
"Actualiza los datos de un usuario existente","435","Falla al actualizar un usuario con campos inválidos","Reqres API Test Suite","Tue Sep 23 02:31:49 GMT 2025","passed","Tue Sep 23 02:31:50 GMT 2025","apitests.APITest","Pruebas Positivas","apitests.APITest","actualizarUsuario"
"Valida que la respuesta del endpoint GET /users/2 cumpla con el esquema JSON definido","606","Valida el schema del usuario por ID","Reqres API Test Suite","Tue Sep 23 02:31:54 GMT 2025","passed","Tue Sep 23 02:31:55 GMT 2025","apitests.SchemaValidationTest","Validacion de Esquemas","apitests.SchemaValidationTest","validarSchemaUsuarioPorId"
"Valida que la API responde 404 cuando el usuario no existe","399","Usuario no encontrado","Reqres API Test Suite","Tue Sep 23 02:31:53 GMT 2025","passed","Tue Sep 23 02:31:54 GMT 2025","apitests.NegativasTest","Pruebas Negativas","apitests.NegativasTest","usuarioNoEncontrado"
"Falla el registro cuando falta el password","288","registroFallidoSinPassword","Reqres API Test Suite","Tue Sep 23 02:31:52 GMT 2025","passed","Tue Sep 23 02:31:53 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","registroFallidoSinPassword"
"Login exitoso con email y password válidos","303","loginExitoso","Reqres API Test Suite","Tue Sep 23 02:31:51 GMT 2025","passed","Tue Sep 23 02:31:51 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","loginExitoso"
