"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Falla esperada al actualizar un usuario usando campos no válidos o mal nombrados","222","Falla al actualizar un usuario con campos inválidos","Reqres API Test Suite","Sun Oct 12 02:33:53 GMT 2025","failed","Sun Oct 12 02:33:54 GMT 2025","apitests.NegativasTest","Pruebas Negativas","apitests.NegativasTest","actualizarUsuarioCamposInvalidos"
"Actualiza los datos de un usuario existente","205","Falla al actualizar un usuario con campos inválidos","Reqres API Test Suite","Sun Oct 12 02:33:51 GMT 2025","passed","Sun Oct 12 02:33:52 GMT 2025","apitests.APITest","Pruebas Positivas","apitests.APITest","actualizarUsuario"
"Falla el login cuando falta el password","128","loginFallidoSinPassword","Reqres API Test Suite","Sun Oct 12 02:33:53 GMT 2025","passed","Sun Oct 12 02:33:53 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","loginFallidoSinPassword"
"Login exitoso con email y password válidos","135","loginExitoso","Reqres API Test Suite","Sun Oct 12 02:33:52 GMT 2025","passed","Sun Oct 12 02:33:53 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","loginExitoso"
"La misma petición GET /users/2 debe devolver la misma respuesta","77","GET idempotente","Reqres API Test Suite","Sun Oct 12 02:33:55 GMT 2025","passed","Sun Oct 12 02:33:55 GMT 2025","apitests.IdempotencyTest","Pruebas Idempotencia","apitests.IdempotencyTest","getUsuarioEsIdempotente"
"Registra un usuario correctamente","126","registroExitoso","Reqres API Test Suite","Sun Oct 12 02:33:53 GMT 2025","passed","Sun Oct 12 02:33:53 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","registroExitoso"
"Verifica que la API devuelve los datos correctos para un usuario existente","87","Obtiene un usuario existente por ID","Reqres API Test Suite","Sun Oct 12 02:33:52 GMT 2025","passed","Sun Oct 12 02:33:52 GMT 2025","apitests.UserRetrievalTest","Pruebas Positivas","apitests.UserRetrievalTest","obtenerUsuarioExistente"
"Valida que la respuesta del endpoint GET /users/2 cumpla con el esquema JSON definido","351","Valida el schema del usuario por ID","Reqres API Test Suite","Sun Oct 12 02:33:54 GMT 2025","passed","Sun Oct 12 02:33:54 GMT 2025","apitests.SchemaValidationTest","Validacion de Esquemas","apitests.SchemaValidationTest","validarSchemaUsuarioPorId"
"Login exitoso con email y password válidos","128","loginExitoso","Reqres API Test Suite","Sun Oct 12 02:33:53 GMT 2025","passed","Sun Oct 12 02:33:53 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","loginExitoso"
"Crea un usuario nuevo con nombre y trabajo","452","crearUsuario","Reqres API Test Suite","Sun Oct 12 02:33:51 GMT 2025","passed","Sun Oct 12 02:33:51 GMT 2025","apitests.APITest","Pruebas Positivas","apitests.APITest","crearUsuario"
"Verifica que el endpoint GET /users?page=2 responda en menos de 2 segundos","53","Verifica que la respuesta sea menor a 2 segundos","Reqres API Test Suite","Sun Oct 12 02:33:54 GMT 2025","passed","Sun Oct 12 02:33:54 GMT 2025","apitests.PerformanceTest","Pruebas de Performance","apitests.PerformanceTest","respuestaRapida"
"Elimina un usuario existente","2255","borrarUsuario","Reqres API Test Suite","Sun Oct 12 02:33:49 GMT 2025","passed","Sun Oct 12 02:33:51 GMT 2025","apitests.APITest","Pruebas Positivas","apitests.APITest","borrarUsuario"
"Falla esperada al intentar crear un usuario sin body","108","Falla al crear un usuario sin body","Reqres API Test Suite","Sun Oct 12 02:33:54 GMT 2025","passed","Sun Oct 12 02:33:54 GMT 2025","apitests.NegativasTest","Pruebas Negativas","apitests.NegativasTest","crearUsuarioSinBody"
"Valida que la API responde 404 cuando el usuario no existe","181","Usuario no encontrado","Reqres API Test Suite","Sun Oct 12 02:33:54 GMT 2025","passed","Sun Oct 12 02:33:54 GMT 2025","apitests.NegativasTest","Pruebas Negativas","apitests.NegativasTest","usuarioNoEncontrado"
"Verifica que el endpoint GET /users?page=2 responde con una lista de usuarios","715","Lista todos los usuarios de una pagina","Reqres API Test Suite","Sun Oct 12 02:33:52 GMT 2025","passed","Sun Oct 12 02:33:52 GMT 2025","apitests.UserRetrievalTest","Pruebas Positivas","apitests.UserRetrievalTest","listarUsuariosPaginaDos"
"Registra un usuario correctamente","214","registroExitoso","Reqres API Test Suite","Sun Oct 12 02:33:53 GMT 2025","passed","Sun Oct 12 02:33:53 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","registroExitoso"
"Repetir DELETE /users/2 debe responder con status code 404 en la segunda vez","226","DELETE /users/{id} debería ser idempotente","Reqres API Test Suite","Sun Oct 12 02:33:54 GMT 2025","failed","Sun Oct 12 02:33:55 GMT 2025","apitests.IdempotencyTest","Pruebas Idempotencia","apitests.IdempotencyTest","deleteUsuarioEsIdempotente"
"Falla el registro cuando falta el password","204","registroFallidoSinPassword","Reqres API Test Suite","Sun Oct 12 02:33:53 GMT 2025","passed","Sun Oct 12 02:33:53 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","registroFallidoSinPassword"
