"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Falla esperada al intentar crear un usuario sin body","273","Falla al crear un usuario sin body","Reqres API Test Suite","Thu Sep 11 02:32:49 GMT 2025","passed","Thu Sep 11 02:32:49 GMT 2025","apitests.NegativasTest","Pruebas Negativas","apitests.NegativasTest","crearUsuarioSinBody"
"Login exitoso con email y password válidos","273","loginExitoso","Reqres API Test Suite","Thu Sep 11 02:32:47 GMT 2025","passed","Thu Sep 11 02:32:47 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","loginExitoso"
"Repetir DELETE /users/2 debe responder con status code 404 en la segunda vez","413","DELETE /users/{id} debería ser idempotente","Reqres API Test Suite","Thu Sep 11 02:32:50 GMT 2025","failed","Thu Sep 11 02:32:51 GMT 2025","apitests.IdempotencyTest","Pruebas Idempotencia","apitests.IdempotencyTest","deleteUsuarioEsIdempotente"
"Valida que la respuesta del endpoint GET /users/2 cumpla con el esquema JSON definido","461","Valida el schema del usuario por ID","Reqres API Test Suite","Thu Sep 11 02:32:50 GMT 2025","passed","Thu Sep 11 02:32:50 GMT 2025","apitests.SchemaValidationTest","Validacion de Esquemas","apitests.SchemaValidationTest","validarSchemaUsuarioPorId"
"Falla el registro cuando falta el password","233","registroFallidoSinPassword","Reqres API Test Suite","Thu Sep 11 02:32:48 GMT 2025","passed","Thu Sep 11 02:32:49 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","registroFallidoSinPassword"
"Registra un usuario correctamente","324","registroExitoso","Reqres API Test Suite","Thu Sep 11 02:32:48 GMT 2025","passed","Thu Sep 11 02:32:48 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","registroExitoso"
"Elimina un usuario existente","2379","borrarUsuario","Reqres API Test Suite","Thu Sep 11 02:32:42 GMT 2025","passed","Thu Sep 11 02:32:45 GMT 2025","apitests.APITest","Pruebas Positivas","apitests.APITest","borrarUsuario"
"Verifica que la API devuelve los datos correctos para un usuario existente","350","Obtiene un usuario existente por ID","Reqres API Test Suite","Thu Sep 11 02:32:47 GMT 2025","passed","Thu Sep 11 02:32:47 GMT 2025","apitests.UserRetrievalTest","Pruebas Positivas","apitests.UserRetrievalTest","obtenerUsuarioExistente"
"Crea un usuario nuevo con nombre y trabajo","588","crearUsuario","Reqres API Test Suite","Thu Sep 11 02:32:45 GMT 2025","passed","Thu Sep 11 02:32:45 GMT 2025","apitests.APITest","Pruebas Positivas","apitests.APITest","crearUsuario"
"Falla esperada al actualizar un usuario usando campos no válidos o mal nombrados","314","Falla al actualizar un usuario con campos inválidos","Reqres API Test Suite","Thu Sep 11 02:32:49 GMT 2025","failed","Thu Sep 11 02:32:49 GMT 2025","apitests.NegativasTest","Pruebas Negativas","apitests.NegativasTest","actualizarUsuarioCamposInvalidos"
"La misma petición GET /users/2 debe devolver la misma respuesta","338","GET idempotente","Reqres API Test Suite","Thu Sep 11 02:32:51 GMT 2025","passed","Thu Sep 11 02:32:51 GMT 2025","apitests.IdempotencyTest","Pruebas Idempotencia","apitests.IdempotencyTest","getUsuarioEsIdempotente"
"Verifica que el endpoint GET /users?page=2 responde con una lista de usuarios","873","Lista todos los usuarios de una pagina","Reqres API Test Suite","Thu Sep 11 02:32:46 GMT 2025","passed","Thu Sep 11 02:32:47 GMT 2025","apitests.UserRetrievalTest","Pruebas Positivas","apitests.UserRetrievalTest","listarUsuariosPaginaDos"
"Verifica que el endpoint GET /users?page=2 responda en menos de 2 segundos","175","Verifica que la respuesta sea menor a 2 segundos","Reqres API Test Suite","Thu Sep 11 02:32:50 GMT 2025","passed","Thu Sep 11 02:32:50 GMT 2025","apitests.PerformanceTest","Pruebas de Performance","apitests.PerformanceTest","respuestaRapida"
"Actualiza los datos de un usuario existente","349","Falla al actualizar un usuario con campos inválidos","Reqres API Test Suite","Thu Sep 11 02:32:45 GMT 2025","passed","Thu Sep 11 02:32:46 GMT 2025","apitests.APITest","Pruebas Positivas","apitests.APITest","actualizarUsuario"
"Registra un usuario correctamente","238","registroExitoso","Reqres API Test Suite","Thu Sep 11 02:32:48 GMT 2025","passed","Thu Sep 11 02:32:48 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","registroExitoso"
"Valida que la API responde 404 cuando el usuario no existe","317","Usuario no encontrado","Reqres API Test Suite","Thu Sep 11 02:32:49 GMT 2025","passed","Thu Sep 11 02:32:50 GMT 2025","apitests.NegativasTest","Pruebas Negativas","apitests.NegativasTest","usuarioNoEncontrado"
"Login exitoso con email y password válidos","305","loginExitoso","Reqres API Test Suite","Thu Sep 11 02:32:47 GMT 2025","passed","Thu Sep 11 02:32:48 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","loginExitoso"
"Falla el login cuando falta el password","226","loginFallidoSinPassword","Reqres API Test Suite","Thu Sep 11 02:32:48 GMT 2025","passed","Thu Sep 11 02:32:48 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","loginFallidoSinPassword"
