"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Repetir DELETE /users/2 debe responder con status code 404 en la segunda vez","438","DELETE /users/{id} debería ser idempotente","Reqres API Test Suite","Thu Oct 09 02:32:58 GMT 2025","failed","Thu Oct 09 02:32:59 GMT 2025","apitests.IdempotencyTest","Pruebas Idempotencia","apitests.IdempotencyTest","deleteUsuarioEsIdempotente"
"Valida que la API responde 404 cuando el usuario no existe","363","Usuario no encontrado","Reqres API Test Suite","Thu Oct 09 02:32:57 GMT 2025","passed","Thu Oct 09 02:32:58 GMT 2025","apitests.NegativasTest","Pruebas Negativas","apitests.NegativasTest","usuarioNoEncontrado"
"Registra un usuario correctamente","234","registroExitoso","Reqres API Test Suite","Thu Oct 09 02:32:56 GMT 2025","passed","Thu Oct 09 02:32:56 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","registroExitoso"
"Valida que la respuesta del endpoint GET /users/2 cumpla con el esquema JSON definido","447","Valida el schema del usuario por ID","Reqres API Test Suite","Thu Oct 09 02:32:58 GMT 2025","passed","Thu Oct 09 02:32:58 GMT 2025","apitests.SchemaValidationTest","Validacion de Esquemas","apitests.SchemaValidationTest","validarSchemaUsuarioPorId"
"Login exitoso con email y password válidos","227","loginExitoso","Reqres API Test Suite","Thu Oct 09 02:32:55 GMT 2025","passed","Thu Oct 09 02:32:56 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","loginExitoso"
"Actualiza los datos de un usuario existente","361","Falla al actualizar un usuario con campos inválidos","Reqres API Test Suite","Thu Oct 09 02:32:54 GMT 2025","passed","Thu Oct 09 02:32:54 GMT 2025","apitests.APITest","Pruebas Positivas","apitests.APITest","actualizarUsuario"
"Verifica que el endpoint GET /users?page=2 responda en menos de 2 segundos","196","Verifica que la respuesta sea menor a 2 segundos","Reqres API Test Suite","Thu Oct 09 02:32:58 GMT 2025","passed","Thu Oct 09 02:32:58 GMT 2025","apitests.PerformanceTest","Pruebas de Performance","apitests.PerformanceTest","respuestaRapida"
"La misma petición GET /users/2 debe devolver la misma respuesta","169","GET idempotente","Reqres API Test Suite","Thu Oct 09 02:32:59 GMT 2025","passed","Thu Oct 09 02:32:59 GMT 2025","apitests.IdempotencyTest","Pruebas Idempotencia","apitests.IdempotencyTest","getUsuarioEsIdempotente"
"Falla el login cuando falta el password","216","loginFallidoSinPassword","Reqres API Test Suite","Thu Oct 09 02:32:56 GMT 2025","passed","Thu Oct 09 02:32:56 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","loginFallidoSinPassword"
"Falla esperada al intentar crear un usuario sin body","216","Falla al crear un usuario sin body","Reqres API Test Suite","Thu Oct 09 02:32:57 GMT 2025","passed","Thu Oct 09 02:32:57 GMT 2025","apitests.NegativasTest","Pruebas Negativas","apitests.NegativasTest","crearUsuarioSinBody"
"Verifica que el endpoint GET /users?page=2 responde con una lista de usuarios","892","Lista todos los usuarios de una pagina","Reqres API Test Suite","Thu Oct 09 02:32:54 GMT 2025","passed","Thu Oct 09 02:32:55 GMT 2025","apitests.UserRetrievalTest","Pruebas Positivas","apitests.UserRetrievalTest","listarUsuariosPaginaDos"
"Falla esperada al actualizar un usuario usando campos no válidos o mal nombrados","339","Falla al actualizar un usuario con campos inválidos","Reqres API Test Suite","Thu Oct 09 02:32:57 GMT 2025","failed","Thu Oct 09 02:32:57 GMT 2025","apitests.NegativasTest","Pruebas Negativas","apitests.NegativasTest","actualizarUsuarioCamposInvalidos"
"Elimina un usuario existente","2502","borrarUsuario","Reqres API Test Suite","Thu Oct 09 02:32:51 GMT 2025","passed","Thu Oct 09 02:32:53 GMT 2025","apitests.APITest","Pruebas Positivas","apitests.APITest","borrarUsuario"
"Crea un usuario nuevo con nombre y trabajo","556","crearUsuario","Reqres API Test Suite","Thu Oct 09 02:32:53 GMT 2025","passed","Thu Oct 09 02:32:54 GMT 2025","apitests.APITest","Pruebas Positivas","apitests.APITest","crearUsuario"
"Login exitoso con email y password válidos","226","loginExitoso","Reqres API Test Suite","Thu Oct 09 02:32:55 GMT 2025","passed","Thu Oct 09 02:32:55 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","loginExitoso"
"Falla el registro cuando falta el password","318","registroFallidoSinPassword","Reqres API Test Suite","Thu Oct 09 02:32:56 GMT 2025","passed","Thu Oct 09 02:32:57 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","registroFallidoSinPassword"
"Registra un usuario correctamente","230","registroExitoso","Reqres API Test Suite","Thu Oct 09 02:32:56 GMT 2025","passed","Thu Oct 09 02:32:56 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","registroExitoso"
"Verifica que la API devuelve los datos correctos para un usuario existente","133","Obtiene un usuario existente por ID","Reqres API Test Suite","Thu Oct 09 02:32:55 GMT 2025","passed","Thu Oct 09 02:32:55 GMT 2025","apitests.UserRetrievalTest","Pruebas Positivas","apitests.UserRetrievalTest","obtenerUsuarioExistente"
