"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Registra un usuario correctamente","230","registroExitoso","Reqres API Test Suite","Sat Sep 13 02:25:53 GMT 2025","passed","Sat Sep 13 02:25:53 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","registroExitoso"
"Falla el registro cuando falta el password","139","registroFallidoSinPassword","Reqres API Test Suite","Sat Sep 13 02:25:54 GMT 2025","passed","Sat Sep 13 02:25:54 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","registroFallidoSinPassword"
"Falla el login cuando falta el password","158","loginFallidoSinPassword","Reqres API Test Suite","Sat Sep 13 02:25:53 GMT 2025","passed","Sat Sep 13 02:25:53 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","loginFallidoSinPassword"
"Valida que la respuesta del endpoint GET /users/2 cumpla con el esquema JSON definido","434","Valida el schema del usuario por ID","Reqres API Test Suite","Sat Sep 13 02:25:54 GMT 2025","passed","Sat Sep 13 02:25:55 GMT 2025","apitests.SchemaValidationTest","Validacion de Esquemas","apitests.SchemaValidationTest","validarSchemaUsuarioPorId"
"Valida que la API responde 404 cuando el usuario no existe","258","Usuario no encontrado","Reqres API Test Suite","Sat Sep 13 02:25:54 GMT 2025","passed","Sat Sep 13 02:25:54 GMT 2025","apitests.NegativasTest","Pruebas Negativas","apitests.NegativasTest","usuarioNoEncontrado"
"Actualiza los datos de un usuario existente","223","Falla al actualizar un usuario con campos inválidos","Reqres API Test Suite","Sat Sep 13 02:25:52 GMT 2025","passed","Sat Sep 13 02:25:52 GMT 2025","apitests.APITest","Pruebas Positivas","apitests.APITest","actualizarUsuario"
"Crea un usuario nuevo con nombre y trabajo","462","crearUsuario","Reqres API Test Suite","Sat Sep 13 02:25:51 GMT 2025","passed","Sat Sep 13 02:25:52 GMT 2025","apitests.APITest","Pruebas Positivas","apitests.APITest","crearUsuario"
"Verifica que el endpoint GET /users?page=2 responde con una lista de usuarios","791","Lista todos los usuarios de una pagina","Reqres API Test Suite","Sat Sep 13 02:25:52 GMT 2025","passed","Sat Sep 13 02:25:53 GMT 2025","apitests.UserRetrievalTest","Pruebas Positivas","apitests.UserRetrievalTest","listarUsuariosPaginaDos"
"Login exitoso con email y password válidos","153","loginExitoso","Reqres API Test Suite","Sat Sep 13 02:25:53 GMT 2025","passed","Sat Sep 13 02:25:53 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","loginExitoso"
"Registra un usuario correctamente","150","registroExitoso","Reqres API Test Suite","Sat Sep 13 02:25:53 GMT 2025","passed","Sat Sep 13 02:25:54 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","registroExitoso"
"Falla esperada al intentar crear un usuario sin body","137","Falla al crear un usuario sin body","Reqres API Test Suite","Sat Sep 13 02:25:54 GMT 2025","passed","Sat Sep 13 02:25:54 GMT 2025","apitests.NegativasTest","Pruebas Negativas","apitests.NegativasTest","crearUsuarioSinBody"
"Falla esperada al actualizar un usuario usando campos no válidos o mal nombrados","219","Falla al actualizar un usuario con campos inválidos","Reqres API Test Suite","Sat Sep 13 02:25:54 GMT 2025","failed","Sat Sep 13 02:25:54 GMT 2025","apitests.NegativasTest","Pruebas Negativas","apitests.NegativasTest","actualizarUsuarioCamposInvalidos"
"Verifica que la API devuelve los datos correctos para un usuario existente","91","Obtiene un usuario existente por ID","Reqres API Test Suite","Sat Sep 13 02:25:53 GMT 2025","passed","Sat Sep 13 02:25:53 GMT 2025","apitests.UserRetrievalTest","Pruebas Positivas","apitests.UserRetrievalTest","obtenerUsuarioExistente"
"Elimina un usuario existente","2448","borrarUsuario","Reqres API Test Suite","Sat Sep 13 02:25:49 GMT 2025","passed","Sat Sep 13 02:25:51 GMT 2025","apitests.APITest","Pruebas Positivas","apitests.APITest","borrarUsuario"
"La misma petición GET /users/2 debe devolver la misma respuesta","151","GET idempotente","Reqres API Test Suite","Sat Sep 13 02:25:55 GMT 2025","passed","Sat Sep 13 02:25:55 GMT 2025","apitests.IdempotencyTest","Pruebas Idempotencia","apitests.IdempotencyTest","getUsuarioEsIdempotente"
"Login exitoso con email y password válidos","154","loginExitoso","Reqres API Test Suite","Sat Sep 13 02:25:53 GMT 2025","passed","Sat Sep 13 02:25:53 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","loginExitoso"
"Repetir DELETE /users/2 debe responder con status code 404 en la segunda vez","275","DELETE /users/{id} debería ser idempotente","Reqres API Test Suite","Sat Sep 13 02:25:55 GMT 2025","failed","Sat Sep 13 02:25:55 GMT 2025","apitests.IdempotencyTest","Pruebas Idempotencia","apitests.IdempotencyTest","deleteUsuarioEsIdempotente"
"Verifica que el endpoint GET /users?page=2 responda en menos de 2 segundos","102","Verifica que la respuesta sea menor a 2 segundos","Reqres API Test Suite","Sat Sep 13 02:25:54 GMT 2025","passed","Sat Sep 13 02:25:54 GMT 2025","apitests.PerformanceTest","Pruebas de Performance","apitests.PerformanceTest","respuestaRapida"
