"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Registra un usuario correctamente","359","registroExitoso","Reqres API Test Suite","Fri Aug 15 02:40:19 GMT 2025","passed","Fri Aug 15 02:40:20 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","registroExitoso"
"La misma petición GET /users/2 debe devolver la misma respuesta","214","GET idempotente","Reqres API Test Suite","Fri Aug 15 02:40:22 GMT 2025","passed","Fri Aug 15 02:40:23 GMT 2025","apitests.IdempotencyTest","Pruebas Idempotencia","apitests.IdempotencyTest","getUsuarioEsIdempotente"
"Crea un usuario nuevo con nombre y trabajo","738","crearUsuario","Reqres API Test Suite","Fri Aug 15 02:40:16 GMT 2025","passed","Fri Aug 15 02:40:17 GMT 2025","apitests.APITest","Pruebas Positivas","apitests.APITest","crearUsuario"
"Repetir DELETE /users/2 debe responder con status code 404 en la segunda vez","614","DELETE /users/{id} debería ser idempotente","Reqres API Test Suite","Fri Aug 15 02:40:22 GMT 2025","failed","Fri Aug 15 02:40:22 GMT 2025","apitests.IdempotencyTest","Pruebas Idempotencia","apitests.IdempotencyTest","deleteUsuarioEsIdempotente"
"Elimina un usuario existente","2423","borrarUsuario","Reqres API Test Suite","Fri Aug 15 02:40:14 GMT 2025","passed","Fri Aug 15 02:40:16 GMT 2025","apitests.APITest","Pruebas Positivas","apitests.APITest","borrarUsuario"
"Falla esperada al actualizar un usuario usando campos no válidos o mal nombrados","363","Falla al actualizar un usuario con campos inválidos","Reqres API Test Suite","Fri Aug 15 02:40:20 GMT 2025","failed","Fri Aug 15 02:40:21 GMT 2025","apitests.NegativasTest","Pruebas Negativas","apitests.NegativasTest","actualizarUsuarioCamposInvalidos"
"Falla esperada al intentar crear un usuario sin body","325","Falla al crear un usuario sin body","Reqres API Test Suite","Fri Aug 15 02:40:21 GMT 2025","failed","Fri Aug 15 02:40:21 GMT 2025","apitests.NegativasTest","Pruebas Negativas","apitests.NegativasTest","crearUsuarioSinBody"
"Valida que la respuesta del endpoint GET /users/2 cumpla con el esquema JSON definido","462","Valida el schema del usuario por ID","Reqres API Test Suite","Fri Aug 15 02:40:21 GMT 2025","passed","Fri Aug 15 02:40:22 GMT 2025","apitests.SchemaValidationTest","Validacion de Esquemas","apitests.SchemaValidationTest","validarSchemaUsuarioPorId"
"Login exitoso con email y password válidos","362","loginExitoso","Reqres API Test Suite","Fri Aug 15 02:40:19 GMT 2025","passed","Fri Aug 15 02:40:19 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","loginExitoso"
"Registra un usuario correctamente","232","registroExitoso","Reqres API Test Suite","Fri Aug 15 02:40:20 GMT 2025","passed","Fri Aug 15 02:40:20 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","registroExitoso"
"Actualiza los datos de un usuario existente","335","Falla al actualizar un usuario con campos inválidos","Reqres API Test Suite","Fri Aug 15 02:40:17 GMT 2025","passed","Fri Aug 15 02:40:17 GMT 2025","apitests.APITest","Pruebas Positivas","apitests.APITest","actualizarUsuario"
"Verifica que el endpoint GET /users?page=2 responda en menos de 2 segundos","112","Verifica que la respuesta sea menor a 2 segundos","Reqres API Test Suite","Fri Aug 15 02:40:21 GMT 2025","passed","Fri Aug 15 02:40:21 GMT 2025","apitests.PerformanceTest","Pruebas de Performance","apitests.PerformanceTest","respuestaRapida"
"Falla el login cuando falta el password","325","loginFallidoSinPassword","Reqres API Test Suite","Fri Aug 15 02:40:19 GMT 2025","passed","Fri Aug 15 02:40:19 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","loginFallidoSinPassword"
"Valida que la API responde 404 cuando el usuario no existe","260","Usuario no encontrado","Reqres API Test Suite","Fri Aug 15 02:40:21 GMT 2025","passed","Fri Aug 15 02:40:21 GMT 2025","apitests.NegativasTest","Pruebas Negativas","apitests.NegativasTest","usuarioNoEncontrado"
"Login exitoso con email y password válidos","347","loginExitoso","Reqres API Test Suite","Fri Aug 15 02:40:18 GMT 2025","passed","Fri Aug 15 02:40:19 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","loginExitoso"
"Falla el registro cuando falta el password","244","registroFallidoSinPassword","Reqres API Test Suite","Fri Aug 15 02:40:20 GMT 2025","passed","Fri Aug 15 02:40:20 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","registroFallidoSinPassword"
"Verifica que el endpoint GET /users?page=2 responde con una lista de usuarios","782","Lista todos los usuarios de una pagina","Reqres API Test Suite","Fri Aug 15 02:40:17 GMT 2025","passed","Fri Aug 15 02:40:18 GMT 2025","apitests.UserRetrievalTest","Pruebas Positivas","apitests.UserRetrievalTest","listarUsuariosPaginaDos"
"Verifica que la API devuelve los datos correctos para un usuario existente","430","Obtiene un usuario existente por ID","Reqres API Test Suite","Fri Aug 15 02:40:18 GMT 2025","passed","Fri Aug 15 02:40:18 GMT 2025","apitests.UserRetrievalTest","Pruebas Positivas","apitests.UserRetrievalTest","obtenerUsuarioExistente"
