"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Login exitoso con email y password válidos","341","loginExitoso","Reqres API Test Suite","Thu Aug 21 02:35:33 GMT 2025","passed","Thu Aug 21 02:35:33 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","loginExitoso"
"Elimina un usuario existente","2582","borrarUsuario","Reqres API Test Suite","Thu Aug 21 02:35:27 GMT 2025","passed","Thu Aug 21 02:35:30 GMT 2025","apitests.APITest","Pruebas Positivas","apitests.APITest","borrarUsuario"
"Registra un usuario correctamente","359","registroExitoso","Reqres API Test Suite","Thu Aug 21 02:35:33 GMT 2025","passed","Thu Aug 21 02:35:34 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","registroExitoso"
"La misma petición GET /users/2 debe devolver la misma respuesta","408","GET idempotente","Reqres API Test Suite","Thu Aug 21 02:35:37 GMT 2025","passed","Thu Aug 21 02:35:37 GMT 2025","apitests.IdempotencyTest","Pruebas Idempotencia","apitests.IdempotencyTest","getUsuarioEsIdempotente"
"Falla esperada al intentar crear un usuario sin body","366","Falla al crear un usuario sin body","Reqres API Test Suite","Thu Aug 21 02:35:35 GMT 2025","failed","Thu Aug 21 02:35:35 GMT 2025","apitests.NegativasTest","Pruebas Negativas","apitests.NegativasTest","crearUsuarioSinBody"
"Crea un usuario nuevo con nombre y trabajo","713","crearUsuario","Reqres API Test Suite","Thu Aug 21 02:35:30 GMT 2025","passed","Thu Aug 21 02:35:31 GMT 2025","apitests.APITest","Pruebas Positivas","apitests.APITest","crearUsuario"
"Falla el login cuando falta el password","362","loginFallidoSinPassword","Reqres API Test Suite","Thu Aug 21 02:35:33 GMT 2025","passed","Thu Aug 21 02:35:33 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","loginFallidoSinPassword"
"Actualiza los datos de un usuario existente","376","Falla al actualizar un usuario con campos inválidos","Reqres API Test Suite","Thu Aug 21 02:35:31 GMT 2025","passed","Thu Aug 21 02:35:31 GMT 2025","apitests.APITest","Pruebas Positivas","apitests.APITest","actualizarUsuario"
"Falla el registro cuando falta el password","359","registroFallidoSinPassword","Reqres API Test Suite","Thu Aug 21 02:35:34 GMT 2025","passed","Thu Aug 21 02:35:34 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","registroFallidoSinPassword"
"Verifica que el endpoint GET /users?page=2 responda en menos de 2 segundos","378","Verifica que la respuesta sea menor a 2 segundos","Reqres API Test Suite","Thu Aug 21 02:35:36 GMT 2025","passed","Thu Aug 21 02:35:36 GMT 2025","apitests.PerformanceTest","Pruebas de Performance","apitests.PerformanceTest","respuestaRapida"
"Verifica que el endpoint GET /users?page=2 responde con una lista de usuarios","750","Lista todos los usuarios de una pagina","Reqres API Test Suite","Thu Aug 21 02:35:31 GMT 2025","passed","Thu Aug 21 02:35:32 GMT 2025","apitests.UserRetrievalTest","Pruebas Positivas","apitests.UserRetrievalTest","listarUsuariosPaginaDos"
"Falla esperada al actualizar un usuario usando campos no válidos o mal nombrados","399","Falla al actualizar un usuario con campos inválidos","Reqres API Test Suite","Thu Aug 21 02:35:34 GMT 2025","failed","Thu Aug 21 02:35:35 GMT 2025","apitests.NegativasTest","Pruebas Negativas","apitests.NegativasTest","actualizarUsuarioCamposInvalidos"
"Registra un usuario correctamente","348","registroExitoso","Reqres API Test Suite","Thu Aug 21 02:35:34 GMT 2025","passed","Thu Aug 21 02:35:34 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","registroExitoso"
"Repetir DELETE /users/2 debe responder con status code 404 en la segunda vez","556","DELETE /users/{id} debería ser idempotente","Reqres API Test Suite","Thu Aug 21 02:35:36 GMT 2025","failed","Thu Aug 21 02:35:37 GMT 2025","apitests.IdempotencyTest","Pruebas Idempotencia","apitests.IdempotencyTest","deleteUsuarioEsIdempotente"
"Login exitoso con email y password válidos","483","loginExitoso","Reqres API Test Suite","Thu Aug 21 02:35:32 GMT 2025","passed","Thu Aug 21 02:35:33 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","loginExitoso"
"Verifica que la API devuelve los datos correctos para un usuario existente","234","Obtiene un usuario existente por ID","Reqres API Test Suite","Thu Aug 21 02:35:32 GMT 2025","passed","Thu Aug 21 02:35:32 GMT 2025","apitests.UserRetrievalTest","Pruebas Positivas","apitests.UserRetrievalTest","obtenerUsuarioExistente"
"Valida que la respuesta del endpoint GET /users/2 cumpla con el esquema JSON definido","439","Valida el schema del usuario por ID","Reqres API Test Suite","Thu Aug 21 02:35:36 GMT 2025","passed","Thu Aug 21 02:35:36 GMT 2025","apitests.SchemaValidationTest","Validacion de Esquemas","apitests.SchemaValidationTest","validarSchemaUsuarioPorId"
"Valida que la API responde 404 cuando el usuario no existe","335","Usuario no encontrado","Reqres API Test Suite","Thu Aug 21 02:35:35 GMT 2025","passed","Thu Aug 21 02:35:36 GMT 2025","apitests.NegativasTest","Pruebas Negativas","apitests.NegativasTest","usuarioNoEncontrado"
