"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verifica que la API devuelve los datos correctos para un usuario existente","94","Obtiene un usuario existente por ID","Reqres API Test Suite","Wed Aug 06 23:50:40 GMT 2025","passed","Wed Aug 06 23:50:40 GMT 2025","apitests.UserRetrievalTest","Pruebas Positivas","apitests.UserRetrievalTest","obtenerUsuarioExistente"
"Login exitoso con email y password válidos","295","loginExitoso","Reqres API Test Suite","Wed Aug 06 23:50:40 GMT 2025","passed","Wed Aug 06 23:50:40 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","loginExitoso"
"Repetir DELETE /users/2 debe responder con status code 404 en la segunda vez","491","DELETE /users/{id} debería ser idempotente","Reqres API Test Suite","Wed Aug 06 23:50:42 GMT 2025","failed","Wed Aug 06 23:50:43 GMT 2025","apitests.IdempotencyTest","Pruebas Idempotencia","apitests.IdempotencyTest","deleteUsuarioEsIdempotente"
"Valida que la API responde 404 cuando el usuario no existe","215","Usuario no encontrado","Reqres API Test Suite","Wed Aug 06 23:50:41 GMT 2025","passed","Wed Aug 06 23:50:42 GMT 2025","apitests.NegativasTest","Pruebas Negativas","apitests.NegativasTest","usuarioNoEncontrado"
"Valida que la respuesta del endpoint GET /users/2 cumpla con el esquema JSON definido","384","Valida el schema del usuario por ID","Reqres API Test Suite","Wed Aug 06 23:50:42 GMT 2025","passed","Wed Aug 06 23:50:42 GMT 2025","apitests.SchemaValidationTest","Validacion de Esquemas","apitests.SchemaValidationTest","validarSchemaUsuarioPorId"
"Falla el registro cuando falta el password","239","registroFallidoSinPassword","Reqres API Test Suite","Wed Aug 06 23:50:41 GMT 2025","passed","Wed Aug 06 23:50:41 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","registroFallidoSinPassword"
"Login exitoso con email y password válidos","259","loginExitoso","Reqres API Test Suite","Wed Aug 06 23:50:40 GMT 2025","passed","Wed Aug 06 23:50:40 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","loginExitoso"
"Verifica que el endpoint GET /users?page=2 responde con una lista de usuarios","782","Lista todos los usuarios de una pagina","Reqres API Test Suite","Wed Aug 06 23:50:39 GMT 2025","passed","Wed Aug 06 23:50:40 GMT 2025","apitests.UserRetrievalTest","Pruebas Positivas","apitests.UserRetrievalTest","listarUsuariosPaginaDos"
"Falla esperada al intentar crear un usuario sin body","236","Falla al crear un usuario sin body","Reqres API Test Suite","Wed Aug 06 23:50:41 GMT 2025","failed","Wed Aug 06 23:50:41 GMT 2025","apitests.NegativasTest","Pruebas Negativas","apitests.NegativasTest","crearUsuarioSinBody"
"Registra un usuario correctamente","176","registroExitoso","Reqres API Test Suite","Wed Aug 06 23:50:40 GMT 2025","passed","Wed Aug 06 23:50:41 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","registroExitoso"
"Verifica que el endpoint GET /users?page=2 responda en menos de 2 segundos","110","Verifica que la respuesta sea menor a 2 segundos","Reqres API Test Suite","Wed Aug 06 23:50:42 GMT 2025","passed","Wed Aug 06 23:50:42 GMT 2025","apitests.PerformanceTest","Pruebas de Performance","apitests.PerformanceTest","respuestaRapida"
"Actualiza los datos de un usuario existente","159","Falla al actualizar un usuario con campos inválidos","Reqres API Test Suite","Wed Aug 06 23:50:39 GMT 2025","passed","Wed Aug 06 23:50:39 GMT 2025","apitests.APITest","Pruebas Positivas","apitests.APITest","actualizarUsuario"
"Registra un usuario correctamente","156","registroExitoso","Reqres API Test Suite","Wed Aug 06 23:50:41 GMT 2025","passed","Wed Aug 06 23:50:41 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","registroExitoso"
"La misma petición GET /users/2 debe devolver la misma respuesta","154","GET idempotente","Reqres API Test Suite","Wed Aug 06 23:50:43 GMT 2025","passed","Wed Aug 06 23:50:43 GMT 2025","apitests.IdempotencyTest","Pruebas Idempotencia","apitests.IdempotencyTest","getUsuarioEsIdempotente"
"Crea un usuario nuevo con nombre y trabajo","645","crearUsuario","Reqres API Test Suite","Wed Aug 06 23:50:38 GMT 2025","passed","Wed Aug 06 23:50:39 GMT 2025","apitests.APITest","Pruebas Positivas","apitests.APITest","crearUsuario"
"Falla el login cuando falta el password","145","loginFallidoSinPassword","Reqres API Test Suite","Wed Aug 06 23:50:40 GMT 2025","passed","Wed Aug 06 23:50:40 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","loginFallidoSinPassword"
"Elimina un usuario existente","2449","borrarUsuario","Reqres API Test Suite","Wed Aug 06 23:50:35 GMT 2025","passed","Wed Aug 06 23:50:38 GMT 2025","apitests.APITest","Pruebas Positivas","apitests.APITest","borrarUsuario"
"Falla esperada al actualizar un usuario usando campos no válidos o mal nombrados","160","Falla al actualizar un usuario con campos inválidos","Reqres API Test Suite","Wed Aug 06 23:50:41 GMT 2025","failed","Wed Aug 06 23:50:41 GMT 2025","apitests.NegativasTest","Pruebas Negativas","apitests.NegativasTest","actualizarUsuarioCamposInvalidos"
