"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Falla el registro cuando falta el password","318","registroFallidoSinPassword","Reqres API Test Suite","Fri Aug 29 02:33:57 GMT 2025","passed","Fri Aug 29 02:33:57 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","registroFallidoSinPassword"
"Login exitoso con email y password válidos","326","loginExitoso","Reqres API Test Suite","Fri Aug 29 02:33:55 GMT 2025","passed","Fri Aug 29 02:33:56 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","loginExitoso"
"La misma petición GET /users/2 debe devolver la misma respuesta","515","GET idempotente","Reqres API Test Suite","Fri Aug 29 02:33:59 GMT 2025","passed","Fri Aug 29 02:34:00 GMT 2025","apitests.IdempotencyTest","Pruebas Idempotencia","apitests.IdempotencyTest","getUsuarioEsIdempotente"
"Actualiza los datos de un usuario existente","274","Falla al actualizar un usuario con campos inválidos","Reqres API Test Suite","Fri Aug 29 02:33:53 GMT 2025","passed","Fri Aug 29 02:33:54 GMT 2025","apitests.APITest","Pruebas Positivas","apitests.APITest","actualizarUsuario"
"Verifica que el endpoint GET /users?page=2 responde con una lista de usuarios","953","Lista todos los usuarios de una pagina","Reqres API Test Suite","Fri Aug 29 02:33:54 GMT 2025","passed","Fri Aug 29 02:33:55 GMT 2025","apitests.UserRetrievalTest","Pruebas Positivas","apitests.UserRetrievalTest","listarUsuariosPaginaDos"
"Falla esperada al actualizar un usuario usando campos no válidos o mal nombrados","392","Falla al actualizar un usuario con campos inválidos","Reqres API Test Suite","Fri Aug 29 02:33:57 GMT 2025","failed","Fri Aug 29 02:33:58 GMT 2025","apitests.NegativasTest","Pruebas Negativas","apitests.NegativasTest","actualizarUsuarioCamposInvalidos"
"Registra un usuario correctamente","327","registroExitoso","Reqres API Test Suite","Fri Aug 29 02:33:56 GMT 2025","passed","Fri Aug 29 02:33:57 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","registroExitoso"
"Falla el login cuando falta el password","365","loginFallidoSinPassword","Reqres API Test Suite","Fri Aug 29 02:33:56 GMT 2025","passed","Fri Aug 29 02:33:56 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","loginFallidoSinPassword"
"Verifica que el endpoint GET /users?page=2 responda en menos de 2 segundos","112","Verifica que la respuesta sea menor a 2 segundos","Reqres API Test Suite","Fri Aug 29 02:33:58 GMT 2025","passed","Fri Aug 29 02:33:58 GMT 2025","apitests.PerformanceTest","Pruebas de Performance","apitests.PerformanceTest","respuestaRapida"
"Falla esperada al intentar crear un usuario sin body","335","Falla al crear un usuario sin body","Reqres API Test Suite","Fri Aug 29 02:33:58 GMT 2025","passed","Fri Aug 29 02:33:58 GMT 2025","apitests.NegativasTest","Pruebas Negativas","apitests.NegativasTest","crearUsuarioSinBody"
"Crea un usuario nuevo con nombre y trabajo","590","crearUsuario","Reqres API Test Suite","Fri Aug 29 02:33:53 GMT 2025","passed","Fri Aug 29 02:33:53 GMT 2025","apitests.APITest","Pruebas Positivas","apitests.APITest","crearUsuario"
"Repetir DELETE /users/2 debe responder con status code 404 en la segunda vez","522","DELETE /users/{id} debería ser idempotente","Reqres API Test Suite","Fri Aug 29 02:33:59 GMT 2025","failed","Fri Aug 29 02:33:59 GMT 2025","apitests.IdempotencyTest","Pruebas Idempotencia","apitests.IdempotencyTest","deleteUsuarioEsIdempotente"
"Login exitoso con email y password válidos","313","loginExitoso","Reqres API Test Suite","Fri Aug 29 02:33:55 GMT 2025","passed","Fri Aug 29 02:33:55 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","loginExitoso"
"Valida que la respuesta del endpoint GET /users/2 cumpla con el esquema JSON definido","457","Valida el schema del usuario por ID","Reqres API Test Suite","Fri Aug 29 02:33:58 GMT 2025","passed","Fri Aug 29 02:33:59 GMT 2025","apitests.SchemaValidationTest","Validacion de Esquemas","apitests.SchemaValidationTest","validarSchemaUsuarioPorId"
"Verifica que la API devuelve los datos correctos para un usuario existente","318","Obtiene un usuario existente por ID","Reqres API Test Suite","Fri Aug 29 02:33:55 GMT 2025","passed","Fri Aug 29 02:33:55 GMT 2025","apitests.UserRetrievalTest","Pruebas Positivas","apitests.UserRetrievalTest","obtenerUsuarioExistente"
"Registra un usuario correctamente","394","registroExitoso","Reqres API Test Suite","Fri Aug 29 02:33:56 GMT 2025","passed","Fri Aug 29 02:33:56 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","registroExitoso"
"Valida que la API responde 404 cuando el usuario no existe","330","Usuario no encontrado","Reqres API Test Suite","Fri Aug 29 02:33:58 GMT 2025","passed","Fri Aug 29 02:33:58 GMT 2025","apitests.NegativasTest","Pruebas Negativas","apitests.NegativasTest","usuarioNoEncontrado"
"Elimina un usuario existente","2472","borrarUsuario","Reqres API Test Suite","Fri Aug 29 02:33:50 GMT 2025","passed","Fri Aug 29 02:33:53 GMT 2025","apitests.APITest","Pruebas Positivas","apitests.APITest","borrarUsuario"
