"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Login exitoso con email y password válidos","175","loginExitoso","Reqres API Test Suite","Wed Oct 08 02:31:54 GMT 2025","passed","Wed Oct 08 02:31:54 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","loginExitoso"
"Elimina un usuario existente","2575","borrarUsuario","Reqres API Test Suite","Wed Oct 08 02:31:49 GMT 2025","passed","Wed Oct 08 02:31:52 GMT 2025","apitests.APITest","Pruebas Positivas","apitests.APITest","borrarUsuario"
"Falla el login cuando falta el password","241","loginFallidoSinPassword","Reqres API Test Suite","Wed Oct 08 02:31:54 GMT 2025","passed","Wed Oct 08 02:31:55 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","loginFallidoSinPassword"
"Verifica que el endpoint GET /users?page=2 responda en menos de 2 segundos","394","Verifica que la respuesta sea menor a 2 segundos","Reqres API Test Suite","Wed Oct 08 02:31:56 GMT 2025","passed","Wed Oct 08 02:31:56 GMT 2025","apitests.PerformanceTest","Pruebas de Performance","apitests.PerformanceTest","respuestaRapida"
"Falla esperada al intentar crear un usuario sin body","150","Falla al crear un usuario sin body","Reqres API Test Suite","Wed Oct 08 02:31:55 GMT 2025","passed","Wed Oct 08 02:31:56 GMT 2025","apitests.NegativasTest","Pruebas Negativas","apitests.NegativasTest","crearUsuarioSinBody"
"Valida que la respuesta del endpoint GET /users/2 cumpla con el esquema JSON definido","418","Valida el schema del usuario por ID","Reqres API Test Suite","Wed Oct 08 02:31:56 GMT 2025","passed","Wed Oct 08 02:31:57 GMT 2025","apitests.SchemaValidationTest","Validacion de Esquemas","apitests.SchemaValidationTest","validarSchemaUsuarioPorId"
"Registra un usuario correctamente","171","registroExitoso","Reqres API Test Suite","Wed Oct 08 02:31:55 GMT 2025","passed","Wed Oct 08 02:31:55 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","registroExitoso"
"Crea un usuario nuevo con nombre y trabajo","560","crearUsuario","Reqres API Test Suite","Wed Oct 08 02:31:52 GMT 2025","passed","Wed Oct 08 02:31:53 GMT 2025","apitests.APITest","Pruebas Positivas","apitests.APITest","crearUsuario"
"Falla esperada al actualizar un usuario usando campos no válidos o mal nombrados","259","Falla al actualizar un usuario con campos inválidos","Reqres API Test Suite","Wed Oct 08 02:31:55 GMT 2025","failed","Wed Oct 08 02:31:55 GMT 2025","apitests.NegativasTest","Pruebas Negativas","apitests.NegativasTest","actualizarUsuarioCamposInvalidos"
"Verifica que el endpoint GET /users?page=2 responde con una lista de usuarios","915","Lista todos los usuarios de una pagina","Reqres API Test Suite","Wed Oct 08 02:31:53 GMT 2025","passed","Wed Oct 08 02:31:54 GMT 2025","apitests.UserRetrievalTest","Pruebas Positivas","apitests.UserRetrievalTest","listarUsuariosPaginaDos"
"Repetir DELETE /users/2 debe responder con status code 404 en la segunda vez","623","DELETE /users/{id} debería ser idempotente","Reqres API Test Suite","Wed Oct 08 02:31:57 GMT 2025","failed","Wed Oct 08 02:31:57 GMT 2025","apitests.IdempotencyTest","Pruebas Idempotencia","apitests.IdempotencyTest","deleteUsuarioEsIdempotente"
"Falla el registro cuando falta el password","163","registroFallidoSinPassword","Reqres API Test Suite","Wed Oct 08 02:31:55 GMT 2025","passed","Wed Oct 08 02:31:55 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","registroFallidoSinPassword"
"Login exitoso con email y password válidos","180","loginExitoso","Reqres API Test Suite","Wed Oct 08 02:31:54 GMT 2025","passed","Wed Oct 08 02:31:54 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","loginExitoso"
"Verifica que la API devuelve los datos correctos para un usuario existente","119","Obtiene un usuario existente por ID","Reqres API Test Suite","Wed Oct 08 02:31:54 GMT 2025","passed","Wed Oct 08 02:31:54 GMT 2025","apitests.UserRetrievalTest","Pruebas Positivas","apitests.UserRetrievalTest","obtenerUsuarioExistente"
"Registra un usuario correctamente","170","registroExitoso","Reqres API Test Suite","Wed Oct 08 02:31:55 GMT 2025","passed","Wed Oct 08 02:31:55 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","registroExitoso"
"Actualiza los datos de un usuario existente","401","Falla al actualizar un usuario con campos inválidos","Reqres API Test Suite","Wed Oct 08 02:31:53 GMT 2025","passed","Wed Oct 08 02:31:53 GMT 2025","apitests.APITest","Pruebas Positivas","apitests.APITest","actualizarUsuario"
"La misma petición GET /users/2 debe devolver la misma respuesta","160","GET idempotente","Reqres API Test Suite","Wed Oct 08 02:31:57 GMT 2025","passed","Wed Oct 08 02:31:57 GMT 2025","apitests.IdempotencyTest","Pruebas Idempotencia","apitests.IdempotencyTest","getUsuarioEsIdempotente"
"Valida que la API responde 404 cuando el usuario no existe","254","Usuario no encontrado","Reqres API Test Suite","Wed Oct 08 02:31:56 GMT 2025","passed","Wed Oct 08 02:31:56 GMT 2025","apitests.NegativasTest","Pruebas Negativas","apitests.NegativasTest","usuarioNoEncontrado"
