"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Login exitoso con email y password válidos","138","loginExitoso","Reqres API Test Suite","Tue Jul 29 16:55:18 GMT 2025","passed","Tue Jul 29 16:55:18 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","loginExitoso"
"Falla esperada al actualizar un usuario usando campos no válidos o mal nombrados","217","Falla al actualizar un usuario con campos inválidos","Reqres API Test Suite","Tue Jul 29 16:55:18 GMT 2025","failed","Tue Jul 29 16:55:19 GMT 2025","apitests.NegativasTest","Pruebas Negativas","apitests.NegativasTest","actualizarUsuarioCamposInvalidos"
"Valida que la respuesta del endpoint GET /users/2 cumpla con el esquema JSON definido","621","Valida el schema del usuario por ID","Reqres API Test Suite","Tue Jul 29 16:55:19 GMT 2025","passed","Tue Jul 29 16:55:20 GMT 2025","apitests.SchemaValidationTest","Validacion de Esquemas","apitests.SchemaValidationTest","validarSchemaUsuarioPorId"
"Verifica que el endpoint GET /users?page=2 responda en menos de 2 segundos","105","Verifica que la respuesta sea menor a 2 segundos","Reqres API Test Suite","Tue Jul 29 16:55:19 GMT 2025","passed","Tue Jul 29 16:55:19 GMT 2025","apitests.PerformanceTest","Pruebas de Performance","apitests.PerformanceTest","respuestaRapida"
"Falla el registro cuando falta el password","225","registroFallidoSinPassword","Reqres API Test Suite","Tue Jul 29 16:55:18 GMT 2025","passed","Tue Jul 29 16:55:18 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","registroFallidoSinPassword"
"Falla esperada al intentar crear un usuario sin body","264","Falla al crear un usuario sin body","Reqres API Test Suite","Tue Jul 29 16:55:19 GMT 2025","failed","Tue Jul 29 16:55:19 GMT 2025","apitests.NegativasTest","Pruebas Negativas","apitests.NegativasTest","crearUsuarioSinBody"
"Elimina un usuario existente","2182","borrarUsuario","Reqres API Test Suite","Tue Jul 29 16:55:14 GMT 2025","passed","Tue Jul 29 16:55:16 GMT 2025","apitests.APITest","Pruebas Positivas","apitests.APITest","borrarUsuario"
"Login exitoso con email y password válidos","315","loginExitoso","Reqres API Test Suite","Tue Jul 29 16:55:17 GMT 2025","passed","Tue Jul 29 16:55:18 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","loginExitoso"
"Falla el login cuando falta el password","160","loginFallidoSinPassword","Reqres API Test Suite","Tue Jul 29 16:55:18 GMT 2025","passed","Tue Jul 29 16:55:18 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","loginFallidoSinPassword"
"Verifica que la API devuelve los datos correctos para un usuario existente","96","Obtiene un usuario existente por ID","Reqres API Test Suite","Tue Jul 29 16:55:17 GMT 2025","passed","Tue Jul 29 16:55:17 GMT 2025","apitests.UserRetrievalTest","Pruebas Positivas","apitests.UserRetrievalTest","obtenerUsuarioExistente"
"Registra un usuario correctamente","172","registroExitoso","Reqres API Test Suite","Tue Jul 29 16:55:18 GMT 2025","passed","Tue Jul 29 16:55:18 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","registroExitoso"
"Verifica que el endpoint GET /users?page=2 responde con una lista de usuarios","851","Lista todos los usuarios de una pagina","Reqres API Test Suite","Tue Jul 29 16:55:16 GMT 2025","passed","Tue Jul 29 16:55:17 GMT 2025","apitests.UserRetrievalTest","Pruebas Positivas","apitests.UserRetrievalTest","listarUsuariosPaginaDos"
"Registra un usuario correctamente","168","registroExitoso","Reqres API Test Suite","Tue Jul 29 16:55:18 GMT 2025","passed","Tue Jul 29 16:55:18 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","registroExitoso"
"Valida que la API responde 404 cuando el usuario no existe","210","Usuario no encontrado","Reqres API Test Suite","Tue Jul 29 16:55:19 GMT 2025","passed","Tue Jul 29 16:55:19 GMT 2025","apitests.NegativasTest","Pruebas Negativas","apitests.NegativasTest","usuarioNoEncontrado"
