"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verifica que la API devuelve los datos correctos para un usuario existente","124","Obtiene un usuario existente por ID","Reqres API Test Suite","Tue Sep 09 02:33:29 GMT 2025","passed","Tue Sep 09 02:33:29 GMT 2025","apitests.UserRetrievalTest","Pruebas Positivas","apitests.UserRetrievalTest","obtenerUsuarioExistente"
"Crea un usuario nuevo con nombre y trabajo","564","crearUsuario","Reqres API Test Suite","Tue Sep 09 02:33:28 GMT 2025","passed","Tue Sep 09 02:33:28 GMT 2025","apitests.APITest","Pruebas Positivas","apitests.APITest","crearUsuario"
"Falla el login cuando falta el password","238","loginFallidoSinPassword","Reqres API Test Suite","Tue Sep 09 02:33:30 GMT 2025","passed","Tue Sep 09 02:33:30 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","loginFallidoSinPassword"
"Falla el registro cuando falta el password","214","registroFallidoSinPassword","Reqres API Test Suite","Tue Sep 09 02:33:31 GMT 2025","passed","Tue Sep 09 02:33:31 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","registroFallidoSinPassword"
"Elimina un usuario existente","2348","borrarUsuario","Reqres API Test Suite","Tue Sep 09 02:33:25 GMT 2025","passed","Tue Sep 09 02:33:28 GMT 2025","apitests.APITest","Pruebas Positivas","apitests.APITest","borrarUsuario"
"Login exitoso con email y password válidos","193","loginExitoso","Reqres API Test Suite","Tue Sep 09 02:33:29 GMT 2025","passed","Tue Sep 09 02:33:30 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","loginExitoso"
"Valida que la API responde 404 cuando el usuario no existe","237","Usuario no encontrado","Reqres API Test Suite","Tue Sep 09 02:33:31 GMT 2025","passed","Tue Sep 09 02:33:31 GMT 2025","apitests.NegativasTest","Pruebas Negativas","apitests.NegativasTest","usuarioNoEncontrado"
"Login exitoso con email y password válidos","163","loginExitoso","Reqres API Test Suite","Tue Sep 09 02:33:30 GMT 2025","passed","Tue Sep 09 02:33:30 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","loginExitoso"
"Registra un usuario correctamente","229","registroExitoso","Reqres API Test Suite","Tue Sep 09 02:33:30 GMT 2025","passed","Tue Sep 09 02:33:31 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","registroExitoso"
"Repetir DELETE /users/2 debe responder con status code 404 en la segunda vez","523","DELETE /users/{id} debería ser idempotente","Reqres API Test Suite","Tue Sep 09 02:33:32 GMT 2025","failed","Tue Sep 09 02:33:33 GMT 2025","apitests.IdempotencyTest","Pruebas Idempotencia","apitests.IdempotencyTest","deleteUsuarioEsIdempotente"
"Registra un usuario correctamente","335","registroExitoso","Reqres API Test Suite","Tue Sep 09 02:33:30 GMT 2025","passed","Tue Sep 09 02:33:30 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","registroExitoso"
"Verifica que el endpoint GET /users?page=2 responda en menos de 2 segundos","85","Verifica que la respuesta sea menor a 2 segundos","Reqres API Test Suite","Tue Sep 09 02:33:31 GMT 2025","passed","Tue Sep 09 02:33:32 GMT 2025","apitests.PerformanceTest","Pruebas de Performance","apitests.PerformanceTest","respuestaRapida"
"Valida que la respuesta del endpoint GET /users/2 cumpla con el esquema JSON definido","628","Valida el schema del usuario por ID","Reqres API Test Suite","Tue Sep 09 02:33:32 GMT 2025","passed","Tue Sep 09 02:33:32 GMT 2025","apitests.SchemaValidationTest","Validacion de Esquemas","apitests.SchemaValidationTest","validarSchemaUsuarioPorId"
"Actualiza los datos de un usuario existente","232","Falla al actualizar un usuario con campos inválidos","Reqres API Test Suite","Tue Sep 09 02:33:28 GMT 2025","passed","Tue Sep 09 02:33:28 GMT 2025","apitests.APITest","Pruebas Positivas","apitests.APITest","actualizarUsuario"
"Verifica que el endpoint GET /users?page=2 responde con una lista de usuarios","743","Lista todos los usuarios de una pagina","Reqres API Test Suite","Tue Sep 09 02:33:28 GMT 2025","passed","Tue Sep 09 02:33:29 GMT 2025","apitests.UserRetrievalTest","Pruebas Positivas","apitests.UserRetrievalTest","listarUsuariosPaginaDos"
"Falla esperada al intentar crear un usuario sin body","222","Falla al crear un usuario sin body","Reqres API Test Suite","Tue Sep 09 02:33:31 GMT 2025","passed","Tue Sep 09 02:33:31 GMT 2025","apitests.NegativasTest","Pruebas Negativas","apitests.NegativasTest","crearUsuarioSinBody"
"Falla esperada al actualizar un usuario usando campos no válidos o mal nombrados","228","Falla al actualizar un usuario con campos inválidos","Reqres API Test Suite","Tue Sep 09 02:33:31 GMT 2025","failed","Tue Sep 09 02:33:31 GMT 2025","apitests.NegativasTest","Pruebas Negativas","apitests.NegativasTest","actualizarUsuarioCamposInvalidos"
"La misma petición GET /users/2 debe devolver la misma respuesta","146","GET idempotente","Reqres API Test Suite","Tue Sep 09 02:33:33 GMT 2025","passed","Tue Sep 09 02:33:33 GMT 2025","apitests.IdempotencyTest","Pruebas Idempotencia","apitests.IdempotencyTest","getUsuarioEsIdempotente"
