"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Registra un usuario correctamente","193","registroExitoso","Reqres API Test Suite","Fri Oct 03 02:30:58 GMT 2025","passed","Fri Oct 03 02:30:58 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","registroExitoso"
"Falla esperada al actualizar un usuario usando campos no válidos o mal nombrados","325","Falla al actualizar un usuario con campos inválidos","Reqres API Test Suite","Fri Oct 03 02:30:58 GMT 2025","failed","Fri Oct 03 02:30:59 GMT 2025","apitests.NegativasTest","Pruebas Negativas","apitests.NegativasTest","actualizarUsuarioCamposInvalidos"
"Valida que la respuesta del endpoint GET /users/2 cumpla con el esquema JSON definido","351","Valida el schema del usuario por ID","Reqres API Test Suite","Fri Oct 03 02:30:59 GMT 2025","failed","Fri Oct 03 02:31:00 GMT 2025","apitests.SchemaValidationTest","Validacion de Esquemas","apitests.SchemaValidationTest","validarSchemaUsuarioPorId"
"Login exitoso con email y password válidos","193","loginExitoso","Reqres API Test Suite","Fri Oct 03 02:30:57 GMT 2025","passed","Fri Oct 03 02:30:57 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","loginExitoso"
"Actualiza los datos de un usuario existente","348","Falla al actualizar un usuario con campos inválidos","Reqres API Test Suite","Fri Oct 03 02:30:56 GMT 2025","failed","Fri Oct 03 02:30:56 GMT 2025","apitests.APITest","Pruebas Positivas","apitests.APITest","actualizarUsuario"
"Verifica que el endpoint GET /users?page=2 responda en menos de 2 segundos","88","Verifica que la respuesta sea menor a 2 segundos","Reqres API Test Suite","Fri Oct 03 02:30:59 GMT 2025","passed","Fri Oct 03 02:30:59 GMT 2025","apitests.PerformanceTest","Pruebas de Performance","apitests.PerformanceTest","respuestaRapida"
"Falla el registro cuando falta el password","193","registroFallidoSinPassword","Reqres API Test Suite","Fri Oct 03 02:30:58 GMT 2025","passed","Fri Oct 03 02:30:58 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","registroFallidoSinPassword"
"Falla esperada al intentar crear un usuario sin body","176","Falla al crear un usuario sin body","Reqres API Test Suite","Fri Oct 03 02:30:59 GMT 2025","passed","Fri Oct 03 02:30:59 GMT 2025","apitests.NegativasTest","Pruebas Negativas","apitests.NegativasTest","crearUsuarioSinBody"
"Repetir DELETE /users/2 debe responder con status code 404 en la segunda vez","363","DELETE /users/{id} debería ser idempotente","Reqres API Test Suite","Fri Oct 03 02:31:00 GMT 2025","failed","Fri Oct 03 02:31:00 GMT 2025","apitests.IdempotencyTest","Pruebas Idempotencia","apitests.IdempotencyTest","deleteUsuarioEsIdempotente"
"Crea un usuario nuevo con nombre y trabajo","701","crearUsuario","Reqres API Test Suite","Fri Oct 03 02:30:55 GMT 2025","failed","Fri Oct 03 02:30:56 GMT 2025","apitests.APITest","Pruebas Positivas","apitests.APITest","crearUsuario"
"Falla el login cuando falta el password","212","loginFallidoSinPassword","Reqres API Test Suite","Fri Oct 03 02:30:58 GMT 2025","passed","Fri Oct 03 02:30:58 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","loginFallidoSinPassword"
"Verifica que la API devuelve los datos correctos para un usuario existente","77","Obtiene un usuario existente por ID","Reqres API Test Suite","Fri Oct 03 02:30:57 GMT 2025","failed","Fri Oct 03 02:30:57 GMT 2025","apitests.UserRetrievalTest","Pruebas Positivas","apitests.UserRetrievalTest","obtenerUsuarioExistente"
"Registra un usuario correctamente","219","registroExitoso","Reqres API Test Suite","Fri Oct 03 02:30:58 GMT 2025","passed","Fri Oct 03 02:30:58 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","registroExitoso"
"La misma petición GET /users/2 debe devolver la misma respuesta","123","GET idempotente","Reqres API Test Suite","Fri Oct 03 02:31:00 GMT 2025","passed","Fri Oct 03 02:31:00 GMT 2025","apitests.IdempotencyTest","Pruebas Idempotencia","apitests.IdempotencyTest","getUsuarioEsIdempotente"
"Login exitoso con email y password válidos","203","loginExitoso","Reqres API Test Suite","Fri Oct 03 02:30:57 GMT 2025","passed","Fri Oct 03 02:30:58 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","loginExitoso"
"Elimina un usuario existente","2390","borrarUsuario","Reqres API Test Suite","Fri Oct 03 02:30:53 GMT 2025","passed","Fri Oct 03 02:30:55 GMT 2025","apitests.APITest","Pruebas Positivas","apitests.APITest","borrarUsuario"
"Valida que la API responde 404 cuando el usuario no existe","317","Usuario no encontrado","Reqres API Test Suite","Fri Oct 03 02:30:59 GMT 2025","failed","Fri Oct 03 02:30:59 GMT 2025","apitests.NegativasTest","Pruebas Negativas","apitests.NegativasTest","usuarioNoEncontrado"
"Verifica que el endpoint GET /users?page=2 responde con una lista de usuarios","783","Lista todos los usuarios de una pagina","Reqres API Test Suite","Fri Oct 03 02:30:56 GMT 2025","passed","Fri Oct 03 02:30:57 GMT 2025","apitests.UserRetrievalTest","Pruebas Positivas","apitests.UserRetrievalTest","listarUsuariosPaginaDos"
