"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Falla esperada al actualizar un usuario usando campos no válidos o mal nombrados","214","Falla al actualizar un usuario con campos inválidos","Reqres API Test Suite","Sat Nov 01 02:37:02 GMT 2025","failed","Sat Nov 01 02:37:03 GMT 2025","apitests.NegativasTest","Pruebas Negativas","apitests.NegativasTest","actualizarUsuarioCamposInvalidos"
"Valida que la respuesta del endpoint GET /users/2 cumpla con el esquema JSON definido","403","Valida el schema del usuario por ID","Reqres API Test Suite","Sat Nov 01 02:37:03 GMT 2025","passed","Sat Nov 01 02:37:04 GMT 2025","apitests.SchemaValidationTest","Validacion de Esquemas","apitests.SchemaValidationTest","validarSchemaUsuarioPorId"
"Login exitoso con email y password válidos","210","loginExitoso","Reqres API Test Suite","Sat Nov 01 02:37:01 GMT 2025","passed","Sat Nov 01 02:37:01 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","loginExitoso"
"Falla el login cuando falta el password","211","loginFallidoSinPassword","Reqres API Test Suite","Sat Nov 01 02:37:01 GMT 2025","passed","Sat Nov 01 02:37:01 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","loginFallidoSinPassword"
"Registra un usuario correctamente","364","registroExitoso","Reqres API Test Suite","Sat Nov 01 02:37:02 GMT 2025","passed","Sat Nov 01 02:37:02 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","registroExitoso"
"Verifica que el endpoint GET /users?page=2 responde con una lista de usuarios","778","Lista todos los usuarios de una pagina","Reqres API Test Suite","Sat Nov 01 02:37:00 GMT 2025","passed","Sat Nov 01 02:37:00 GMT 2025","apitests.UserRetrievalTest","Pruebas Positivas","apitests.UserRetrievalTest","listarUsuariosPaginaDos"
"Repetir DELETE /users/2 debe responder con status code 404 en la segunda vez","572","DELETE /users/{id} debería ser idempotente","Reqres API Test Suite","Sat Nov 01 02:37:04 GMT 2025","failed","Sat Nov 01 02:37:04 GMT 2025","apitests.IdempotencyTest","Pruebas Idempotencia","apitests.IdempotencyTest","deleteUsuarioEsIdempotente"
"Falla el registro cuando falta el password","210","registroFallidoSinPassword","Reqres API Test Suite","Sat Nov 01 02:37:02 GMT 2025","passed","Sat Nov 01 02:37:02 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","registroFallidoSinPassword"
"La misma petición GET /users/2 debe devolver la misma respuesta","116","GET idempotente","Reqres API Test Suite","Sat Nov 01 02:37:04 GMT 2025","passed","Sat Nov 01 02:37:04 GMT 2025","apitests.IdempotencyTest","Pruebas Idempotencia","apitests.IdempotencyTest","getUsuarioEsIdempotente"
"Crea un usuario nuevo con nombre y trabajo","737","crearUsuario","Reqres API Test Suite","Sat Nov 01 02:36:59 GMT 2025","passed","Sat Nov 01 02:36:59 GMT 2025","apitests.APITest","Pruebas Positivas","apitests.APITest","crearUsuario"
"Verifica que la API devuelve los datos correctos para un usuario existente","227","Obtiene un usuario existente por ID","Reqres API Test Suite","Sat Nov 01 02:37:00 GMT 2025","passed","Sat Nov 01 02:37:01 GMT 2025","apitests.UserRetrievalTest","Pruebas Positivas","apitests.UserRetrievalTest","obtenerUsuarioExistente"
"Verifica que el endpoint GET /users?page=2 responda en menos de 2 segundos","90","Verifica que la respuesta sea menor a 2 segundos","Reqres API Test Suite","Sat Nov 01 02:37:03 GMT 2025","passed","Sat Nov 01 02:37:03 GMT 2025","apitests.PerformanceTest","Pruebas de Performance","apitests.PerformanceTest","respuestaRapida"
"Registra un usuario correctamente","377","registroExitoso","Reqres API Test Suite","Sat Nov 01 02:37:01 GMT 2025","passed","Sat Nov 01 02:37:02 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","registroExitoso"
"Valida que la API responde 404 cuando el usuario no existe","343","Usuario no encontrado","Reqres API Test Suite","Sat Nov 01 02:37:03 GMT 2025","passed","Sat Nov 01 02:37:03 GMT 2025","apitests.NegativasTest","Pruebas Negativas","apitests.NegativasTest","usuarioNoEncontrado"
"Login exitoso con email y password válidos","349","loginExitoso","Reqres API Test Suite","Sat Nov 01 02:37:01 GMT 2025","passed","Sat Nov 01 02:37:01 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","loginExitoso"
"Falla esperada al intentar crear un usuario sin body","199","Falla al crear un usuario sin body","Reqres API Test Suite","Sat Nov 01 02:37:03 GMT 2025","passed","Sat Nov 01 02:37:03 GMT 2025","apitests.NegativasTest","Pruebas Negativas","apitests.NegativasTest","crearUsuarioSinBody"
"Elimina un usuario existente","2324","borrarUsuario","Reqres API Test Suite","Sat Nov 01 02:36:56 GMT 2025","passed","Sat Nov 01 02:36:58 GMT 2025","apitests.APITest","Pruebas Positivas","apitests.APITest","borrarUsuario"
"Actualiza los datos de un usuario existente","355","Falla al actualizar un usuario con campos inválidos","Reqres API Test Suite","Sat Nov 01 02:36:59 GMT 2025","passed","Sat Nov 01 02:37:00 GMT 2025","apitests.APITest","Pruebas Positivas","apitests.APITest","actualizarUsuario"
