"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Falla esperada al actualizar un usuario usando campos no válidos o mal nombrados","216","Falla al actualizar un usuario con campos inválidos","Reqres API Test Suite","Thu Aug 07 02:47:43 GMT 2025","failed","Thu Aug 07 02:47:43 GMT 2025","apitests.NegativasTest","Pruebas Negativas","apitests.NegativasTest","actualizarUsuarioCamposInvalidos"
"La misma petición GET /users/2 debe devolver la misma respuesta","103","GET idempotente","Reqres API Test Suite","Thu Aug 07 02:47:44 GMT 2025","passed","Thu Aug 07 02:47:44 GMT 2025","apitests.IdempotencyTest","Pruebas Idempotencia","apitests.IdempotencyTest","getUsuarioEsIdempotente"
"Valida que la respuesta del endpoint GET /users/2 cumpla con el esquema JSON definido","423","Valida el schema del usuario por ID","Reqres API Test Suite","Thu Aug 07 02:47:43 GMT 2025","passed","Thu Aug 07 02:47:44 GMT 2025","apitests.SchemaValidationTest","Validacion de Esquemas","apitests.SchemaValidationTest","validarSchemaUsuarioPorId"
"Falla esperada al intentar crear un usuario sin body","126","Falla al crear un usuario sin body","Reqres API Test Suite","Thu Aug 07 02:47:43 GMT 2025","failed","Thu Aug 07 02:47:43 GMT 2025","apitests.NegativasTest","Pruebas Negativas","apitests.NegativasTest","crearUsuarioSinBody"
"Login exitoso con email y password válidos","236","loginExitoso","Reqres API Test Suite","Thu Aug 07 02:47:42 GMT 2025","passed","Thu Aug 07 02:47:42 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","loginExitoso"
"Verifica que el endpoint GET /users?page=2 responda en menos de 2 segundos","75","Verifica que la respuesta sea menor a 2 segundos","Reqres API Test Suite","Thu Aug 07 02:47:43 GMT 2025","passed","Thu Aug 07 02:47:43 GMT 2025","apitests.PerformanceTest","Pruebas de Performance","apitests.PerformanceTest","respuestaRapida"
"Registra un usuario correctamente","233","registroExitoso","Reqres API Test Suite","Thu Aug 07 02:47:42 GMT 2025","passed","Thu Aug 07 02:47:42 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","registroExitoso"
"Login exitoso con email y password válidos","149","loginExitoso","Reqres API Test Suite","Thu Aug 07 02:47:42 GMT 2025","passed","Thu Aug 07 02:47:42 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","loginExitoso"
"Repetir DELETE /users/2 debe responder con status code 404 en la segunda vez","266","DELETE /users/{id} debería ser idempotente","Reqres API Test Suite","Thu Aug 07 02:47:44 GMT 2025","failed","Thu Aug 07 02:47:44 GMT 2025","apitests.IdempotencyTest","Pruebas Idempotencia","apitests.IdempotencyTest","deleteUsuarioEsIdempotente"
"Registra un usuario correctamente","141","registroExitoso","Reqres API Test Suite","Thu Aug 07 02:47:42 GMT 2025","passed","Thu Aug 07 02:47:43 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","registroExitoso"
"Verifica que la API devuelve los datos correctos para un usuario existente","97","Obtiene un usuario existente por ID","Reqres API Test Suite","Thu Aug 07 02:47:42 GMT 2025","passed","Thu Aug 07 02:47:42 GMT 2025","apitests.UserRetrievalTest","Pruebas Positivas","apitests.UserRetrievalTest","obtenerUsuarioExistente"
"Crea un usuario nuevo con nombre y trabajo","517","crearUsuario","Reqres API Test Suite","Thu Aug 07 02:47:40 GMT 2025","passed","Thu Aug 07 02:47:41 GMT 2025","apitests.APITest","Pruebas Positivas","apitests.APITest","crearUsuario"
"Actualiza los datos de un usuario existente","209","Falla al actualizar un usuario con campos inválidos","Reqres API Test Suite","Thu Aug 07 02:47:41 GMT 2025","passed","Thu Aug 07 02:47:41 GMT 2025","apitests.APITest","Pruebas Positivas","apitests.APITest","actualizarUsuario"
"Elimina un usuario existente","2402","borrarUsuario","Reqres API Test Suite","Thu Aug 07 02:47:37 GMT 2025","passed","Thu Aug 07 02:47:40 GMT 2025","apitests.APITest","Pruebas Positivas","apitests.APITest","borrarUsuario"
"Falla el registro cuando falta el password","217","registroFallidoSinPassword","Reqres API Test Suite","Thu Aug 07 02:47:43 GMT 2025","passed","Thu Aug 07 02:47:43 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","registroFallidoSinPassword"
"Valida que la API responde 404 cuando el usuario no existe","207","Usuario no encontrado","Reqres API Test Suite","Thu Aug 07 02:47:43 GMT 2025","passed","Thu Aug 07 02:47:43 GMT 2025","apitests.NegativasTest","Pruebas Negativas","apitests.NegativasTest","usuarioNoEncontrado"
"Verifica que el endpoint GET /users?page=2 responde con una lista de usuarios","840","Lista todos los usuarios de una pagina","Reqres API Test Suite","Thu Aug 07 02:47:41 GMT 2025","passed","Thu Aug 07 02:47:42 GMT 2025","apitests.UserRetrievalTest","Pruebas Positivas","apitests.UserRetrievalTest","listarUsuariosPaginaDos"
"Falla el login cuando falta el password","140","loginFallidoSinPassword","Reqres API Test Suite","Thu Aug 07 02:47:42 GMT 2025","passed","Thu Aug 07 02:47:42 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","loginFallidoSinPassword"
