"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Falla el registro cuando falta el password","136","registroFallidoSinPassword","Reqres API Test Suite","Fri Oct 10 02:33:08 GMT 2025","passed","Fri Oct 10 02:33:08 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","registroFallidoSinPassword"
"Login exitoso con email y password válidos","213","loginExitoso","Reqres API Test Suite","Fri Oct 10 02:33:07 GMT 2025","passed","Fri Oct 10 02:33:07 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","loginExitoso"
"Elimina un usuario existente","2511","borrarUsuario","Reqres API Test Suite","Fri Oct 10 02:33:03 GMT 2025","passed","Fri Oct 10 02:33:05 GMT 2025","apitests.APITest","Pruebas Positivas","apitests.APITest","borrarUsuario"
"Registra un usuario correctamente","155","registroExitoso","Reqres API Test Suite","Fri Oct 10 02:33:08 GMT 2025","passed","Fri Oct 10 02:33:08 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","registroExitoso"
"Login exitoso con email y password válidos","244","loginExitoso","Reqres API Test Suite","Fri Oct 10 02:33:07 GMT 2025","passed","Fri Oct 10 02:33:07 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","loginExitoso"
"Valida que la respuesta del endpoint GET /users/2 cumpla con el esquema JSON definido","362","Valida el schema del usuario por ID","Reqres API Test Suite","Fri Oct 10 02:33:09 GMT 2025","passed","Fri Oct 10 02:33:09 GMT 2025","apitests.SchemaValidationTest","Validacion de Esquemas","apitests.SchemaValidationTest","validarSchemaUsuarioPorId"
"Verifica que el endpoint GET /users?page=2 responde con una lista de usuarios","822","Lista todos los usuarios de una pagina","Reqres API Test Suite","Fri Oct 10 02:33:06 GMT 2025","passed","Fri Oct 10 02:33:07 GMT 2025","apitests.UserRetrievalTest","Pruebas Positivas","apitests.UserRetrievalTest","listarUsuariosPaginaDos"
"Valida que la API responde 404 cuando el usuario no existe","203","Usuario no encontrado","Reqres API Test Suite","Fri Oct 10 02:33:08 GMT 2025","passed","Fri Oct 10 02:33:09 GMT 2025","apitests.NegativasTest","Pruebas Negativas","apitests.NegativasTest","usuarioNoEncontrado"
"Repetir DELETE /users/2 debe responder con status code 404 en la segunda vez","244","DELETE /users/{id} debería ser idempotente","Reqres API Test Suite","Fri Oct 10 02:33:09 GMT 2025","failed","Fri Oct 10 02:33:09 GMT 2025","apitests.IdempotencyTest","Pruebas Idempotencia","apitests.IdempotencyTest","deleteUsuarioEsIdempotente"
"Falla el login cuando falta el password","144","loginFallidoSinPassword","Reqres API Test Suite","Fri Oct 10 02:33:07 GMT 2025","passed","Fri Oct 10 02:33:08 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","loginFallidoSinPassword"
"Verifica que la API devuelve los datos correctos para un usuario existente","114","Obtiene un usuario existente por ID","Reqres API Test Suite","Fri Oct 10 02:33:07 GMT 2025","passed","Fri Oct 10 02:33:07 GMT 2025","apitests.UserRetrievalTest","Pruebas Positivas","apitests.UserRetrievalTest","obtenerUsuarioExistente"
"Crea un usuario nuevo con nombre y trabajo","539","crearUsuario","Reqres API Test Suite","Fri Oct 10 02:33:05 GMT 2025","passed","Fri Oct 10 02:33:06 GMT 2025","apitests.APITest","Pruebas Positivas","apitests.APITest","crearUsuario"
"Falla esperada al intentar crear un usuario sin body","117","Falla al crear un usuario sin body","Reqres API Test Suite","Fri Oct 10 02:33:08 GMT 2025","passed","Fri Oct 10 02:33:08 GMT 2025","apitests.NegativasTest","Pruebas Negativas","apitests.NegativasTest","crearUsuarioSinBody"
"Registra un usuario correctamente","221","registroExitoso","Reqres API Test Suite","Fri Oct 10 02:33:08 GMT 2025","passed","Fri Oct 10 02:33:08 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","registroExitoso"
"La misma petición GET /users/2 debe devolver la misma respuesta","92","GET idempotente","Reqres API Test Suite","Fri Oct 10 02:33:09 GMT 2025","passed","Fri Oct 10 02:33:09 GMT 2025","apitests.IdempotencyTest","Pruebas Idempotencia","apitests.IdempotencyTest","getUsuarioEsIdempotente"
"Actualiza los datos de un usuario existente","224","Falla al actualizar un usuario con campos inválidos","Reqres API Test Suite","Fri Oct 10 02:33:06 GMT 2025","passed","Fri Oct 10 02:33:06 GMT 2025","apitests.APITest","Pruebas Positivas","apitests.APITest","actualizarUsuario"
"Falla esperada al actualizar un usuario usando campos no válidos o mal nombrados","230","Falla al actualizar un usuario con campos inválidos","Reqres API Test Suite","Fri Oct 10 02:33:08 GMT 2025","failed","Fri Oct 10 02:33:08 GMT 2025","apitests.NegativasTest","Pruebas Negativas","apitests.NegativasTest","actualizarUsuarioCamposInvalidos"
"Verifica que el endpoint GET /users?page=2 responda en menos de 2 segundos","68","Verifica que la respuesta sea menor a 2 segundos","Reqres API Test Suite","Fri Oct 10 02:33:09 GMT 2025","passed","Fri Oct 10 02:33:09 GMT 2025","apitests.PerformanceTest","Pruebas de Performance","apitests.PerformanceTest","respuestaRapida"
