"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Verifica que el endpoint GET /users?page=2 responde con una lista de usuarios","821","Lista todos los usuarios de una pagina","Reqres API Test Suite","Sat Aug 16 02:36:26 GMT 2025","passed","Sat Aug 16 02:36:27 GMT 2025","apitests.UserRetrievalTest","Pruebas Positivas","apitests.UserRetrievalTest","listarUsuariosPaginaDos"
"Registra un usuario correctamente","245","registroExitoso","Reqres API Test Suite","Sat Aug 16 02:36:27 GMT 2025","passed","Sat Aug 16 02:36:28 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","registroExitoso"
"Valida que la API responde 404 cuando el usuario no existe","206","Usuario no encontrado","Reqres API Test Suite","Sat Aug 16 02:36:28 GMT 2025","passed","Sat Aug 16 02:36:29 GMT 2025","apitests.NegativasTest","Pruebas Negativas","apitests.NegativasTest","usuarioNoEncontrado"
"Login exitoso con email y password válidos","181","loginExitoso","Reqres API Test Suite","Sat Aug 16 02:36:27 GMT 2025","passed","Sat Aug 16 02:36:27 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","loginExitoso"
"Login exitoso con email y password válidos","214","loginExitoso","Reqres API Test Suite","Sat Aug 16 02:36:27 GMT 2025","passed","Sat Aug 16 02:36:27 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","loginExitoso"
"Falla esperada al actualizar un usuario usando campos no válidos o mal nombrados","155","Falla al actualizar un usuario con campos inválidos","Reqres API Test Suite","Sat Aug 16 02:36:28 GMT 2025","failed","Sat Aug 16 02:36:28 GMT 2025","apitests.NegativasTest","Pruebas Negativas","apitests.NegativasTest","actualizarUsuarioCamposInvalidos"
"Verifica que la API devuelve los datos correctos para un usuario existente","85","Obtiene un usuario existente por ID","Reqres API Test Suite","Sat Aug 16 02:36:27 GMT 2025","passed","Sat Aug 16 02:36:27 GMT 2025","apitests.UserRetrievalTest","Pruebas Positivas","apitests.UserRetrievalTest","obtenerUsuarioExistente"
"Crea un usuario nuevo con nombre y trabajo","554","crearUsuario","Reqres API Test Suite","Sat Aug 16 02:36:25 GMT 2025","passed","Sat Aug 16 02:36:26 GMT 2025","apitests.APITest","Pruebas Positivas","apitests.APITest","crearUsuario"
"La misma petición GET /users/2 debe devolver la misma respuesta","121","GET idempotente","Reqres API Test Suite","Sat Aug 16 02:36:29 GMT 2025","passed","Sat Aug 16 02:36:30 GMT 2025","apitests.IdempotencyTest","Pruebas Idempotencia","apitests.IdempotencyTest","getUsuarioEsIdempotente"
"Valida que la respuesta del endpoint GET /users/2 cumpla con el esquema JSON definido","420","Valida el schema del usuario por ID","Reqres API Test Suite","Sat Aug 16 02:36:29 GMT 2025","passed","Sat Aug 16 02:36:29 GMT 2025","apitests.SchemaValidationTest","Validacion de Esquemas","apitests.SchemaValidationTest","validarSchemaUsuarioPorId"
"Falla el login cuando falta el password","174","loginFallidoSinPassword","Reqres API Test Suite","Sat Aug 16 02:36:27 GMT 2025","passed","Sat Aug 16 02:36:27 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","loginFallidoSinPassword"
"Elimina un usuario existente","2320","borrarUsuario","Reqres API Test Suite","Sat Aug 16 02:36:23 GMT 2025","passed","Sat Aug 16 02:36:25 GMT 2025","apitests.APITest","Pruebas Positivas","apitests.APITest","borrarUsuario"
"Falla el registro cuando falta el password","222","registroFallidoSinPassword","Reqres API Test Suite","Sat Aug 16 02:36:28 GMT 2025","passed","Sat Aug 16 02:36:28 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","registroFallidoSinPassword"
"Registra un usuario correctamente","148","registroExitoso","Reqres API Test Suite","Sat Aug 16 02:36:28 GMT 2025","passed","Sat Aug 16 02:36:28 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","registroExitoso"
"Actualiza los datos de un usuario existente","145","Falla al actualizar un usuario con campos inválidos","Reqres API Test Suite","Sat Aug 16 02:36:26 GMT 2025","passed","Sat Aug 16 02:36:26 GMT 2025","apitests.APITest","Pruebas Positivas","apitests.APITest","actualizarUsuario"
"Falla esperada al intentar crear un usuario sin body","215","Falla al crear un usuario sin body","Reqres API Test Suite","Sat Aug 16 02:36:28 GMT 2025","failed","Sat Aug 16 02:36:28 GMT 2025","apitests.NegativasTest","Pruebas Negativas","apitests.NegativasTest","crearUsuarioSinBody"
"Repetir DELETE /users/2 debe responder con status code 404 en la segunda vez","390","DELETE /users/{id} debería ser idempotente","Reqres API Test Suite","Sat Aug 16 02:36:29 GMT 2025","failed","Sat Aug 16 02:36:29 GMT 2025","apitests.IdempotencyTest","Pruebas Idempotencia","apitests.IdempotencyTest","deleteUsuarioEsIdempotente"
"Verifica que el endpoint GET /users?page=2 responda en menos de 2 segundos","75","Verifica que la respuesta sea menor a 2 segundos","Reqres API Test Suite","Sat Aug 16 02:36:29 GMT 2025","passed","Sat Aug 16 02:36:29 GMT 2025","apitests.PerformanceTest","Pruebas de Performance","apitests.PerformanceTest","respuestaRapida"
