"DESCRIPTION","DURATION IN MS","NAME","PARENT SUITE","START TIME","STATUS","STOP TIME","SUB SUITE","SUITE","TEST CLASS","TEST METHOD"
"Login exitoso con email y password válidos","143","loginExitoso","Reqres API Test Suite","Mon Sep 29 02:34:38 GMT 2025","passed","Mon Sep 29 02:34:38 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","loginExitoso"
"Falla el login cuando falta el password","135","loginFallidoSinPassword","Reqres API Test Suite","Mon Sep 29 02:34:38 GMT 2025","passed","Mon Sep 29 02:34:38 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","loginFallidoSinPassword"
"Registra un usuario correctamente","142","registroExitoso","Reqres API Test Suite","Mon Sep 29 02:34:38 GMT 2025","passed","Mon Sep 29 02:34:38 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","registroExitoso"
"Crea un usuario nuevo con nombre y trabajo","593","crearUsuario","Reqres API Test Suite","Mon Sep 29 02:34:36 GMT 2025","passed","Mon Sep 29 02:34:36 GMT 2025","apitests.APITest","Pruebas Positivas","apitests.APITest","crearUsuario"
"Verifica que la API devuelve los datos correctos para un usuario existente","80","Obtiene un usuario existente por ID","Reqres API Test Suite","Mon Sep 29 02:34:37 GMT 2025","passed","Mon Sep 29 02:34:37 GMT 2025","apitests.UserRetrievalTest","Pruebas Positivas","apitests.UserRetrievalTest","obtenerUsuarioExistente"
"Repetir DELETE /users/2 debe responder con status code 404 en la segunda vez","235","DELETE /users/{id} debería ser idempotente","Reqres API Test Suite","Mon Sep 29 02:34:39 GMT 2025","failed","Mon Sep 29 02:34:40 GMT 2025","apitests.IdempotencyTest","Pruebas Idempotencia","apitests.IdempotencyTest","deleteUsuarioEsIdempotente"
"Verifica que el endpoint GET /users?page=2 responde con una lista de usuarios","775","Lista todos los usuarios de una pagina","Reqres API Test Suite","Mon Sep 29 02:34:37 GMT 2025","passed","Mon Sep 29 02:34:37 GMT 2025","apitests.UserRetrievalTest","Pruebas Positivas","apitests.UserRetrievalTest","listarUsuariosPaginaDos"
"La misma petición GET /users/2 debe devolver la misma respuesta","91","GET idempotente","Reqres API Test Suite","Mon Sep 29 02:34:40 GMT 2025","passed","Mon Sep 29 02:34:40 GMT 2025","apitests.IdempotencyTest","Pruebas Idempotencia","apitests.IdempotencyTest","getUsuarioEsIdempotente"
"Actualiza los datos de un usuario existente","221","Falla al actualizar un usuario con campos inválidos","Reqres API Test Suite","Mon Sep 29 02:34:36 GMT 2025","passed","Mon Sep 29 02:34:37 GMT 2025","apitests.APITest","Pruebas Positivas","apitests.APITest","actualizarUsuario"
"Falla el registro cuando falta el password","133","registroFallidoSinPassword","Reqres API Test Suite","Mon Sep 29 02:34:38 GMT 2025","passed","Mon Sep 29 02:34:38 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","registroFallidoSinPassword"
"Elimina un usuario existente","2445","borrarUsuario","Reqres API Test Suite","Mon Sep 29 02:34:33 GMT 2025","passed","Mon Sep 29 02:34:36 GMT 2025","apitests.APITest","Pruebas Positivas","apitests.APITest","borrarUsuario"
"Valida que la API responde 404 cuando el usuario no existe","206","Usuario no encontrado","Reqres API Test Suite","Mon Sep 29 02:34:39 GMT 2025","passed","Mon Sep 29 02:34:39 GMT 2025","apitests.NegativasTest","Pruebas Negativas","apitests.NegativasTest","usuarioNoEncontrado"
"Falla esperada al actualizar un usuario usando campos no válidos o mal nombrados","232","Falla al actualizar un usuario con campos inválidos","Reqres API Test Suite","Mon Sep 29 02:34:38 GMT 2025","failed","Mon Sep 29 02:34:39 GMT 2025","apitests.NegativasTest","Pruebas Negativas","apitests.NegativasTest","actualizarUsuarioCamposInvalidos"
"Falla esperada al intentar crear un usuario sin body","121","Falla al crear un usuario sin body","Reqres API Test Suite","Mon Sep 29 02:34:39 GMT 2025","passed","Mon Sep 29 02:34:39 GMT 2025","apitests.NegativasTest","Pruebas Negativas","apitests.NegativasTest","crearUsuarioSinBody"
"Login exitoso con email y password válidos","140","loginExitoso","Reqres API Test Suite","Mon Sep 29 02:34:37 GMT 2025","passed","Mon Sep 29 02:34:38 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","loginExitoso"
"Registra un usuario correctamente","158","registroExitoso","Reqres API Test Suite","Mon Sep 29 02:34:38 GMT 2025","passed","Mon Sep 29 02:34:38 GMT 2025","apitests.AuthTest","Pruebas Auth","apitests.AuthTest","registroExitoso"
"Valida que la respuesta del endpoint GET /users/2 cumpla con el esquema JSON definido","320","Valida el schema del usuario por ID","Reqres API Test Suite","Mon Sep 29 02:34:39 GMT 2025","passed","Mon Sep 29 02:34:39 GMT 2025","apitests.SchemaValidationTest","Validacion de Esquemas","apitests.SchemaValidationTest","validarSchemaUsuarioPorId"
"Verifica que el endpoint GET /users?page=2 responda en menos de 2 segundos","75","Verifica que la respuesta sea menor a 2 segundos","Reqres API Test Suite","Mon Sep 29 02:34:39 GMT 2025","passed","Mon Sep 29 02:34:39 GMT 2025","apitests.PerformanceTest","Pruebas de Performance","apitests.PerformanceTest","respuestaRapida"
